"","Bosque","Codigo","Periodo","Dia","Transecto","Hora","Planta","Polinizador","Pollinator_id","Pollinator_genus","Pollinator_sps","Pollinator_family","Fecha2","julian"
"1","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Cistus ladanifer","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"2","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Cistus ladanifer","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"3","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"4","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"5","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"6","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"7","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"8","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Cistus salvifolius","Callophrys rubi","Callophrys rubi","Callophrys","rubi","Lepidoptera",2020-02-19,49
"9","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"10","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"11","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"12","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"13","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"14","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"15","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"16","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","clalicodoma sicula","Chalicodoma sicula","Chalicodoma","sicula","Megachilidae",2020-02-19,49
"17","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","sirfido","Syrphidae 1","Syrphidae","1","Syrphidae",2020-02-19,49
"18","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","mariposa arlequin (Zerynthia rumina)","Zerynthia rumina","Zerynthia","rumina","Lepidoptera",2020-02-19,49
"19","Pinar Puebla","PP",1,"19.2.2020",1,"10:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"20","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Cistus salvifolius","coleoptero","Tropinota squalida","Tropinota","squalida","Scarabaeidae",2020-02-19,49
"21","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"22","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"23","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"24","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"25","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"26","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"27","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"28","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"29","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"30","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"31","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"32","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"33","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","Glaucopsyche alexis","Glaucopsyche alexis","Glaucopsyche","alexis","Lepidoptera",2020-02-19,49
"34","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"35","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"36","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"37","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"38","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"39","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"40","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"41","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"42","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"43","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"44","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"45","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"46","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"47","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"48","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"49","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"50","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"51","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"52","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","anthofora","Anthophora","Anthophora","","Apidae",2020-02-19,49
"53","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"54","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"55","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"56","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"57","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"58","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"59","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"60","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"61","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"62","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"63","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"64","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"65","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"66","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"67","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"68","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"69","Pinar Puebla","PP",1,"19.2.2020",2,"13:05","Rosmarinus officinalis","clalicodoma sicula","Chalicodoma sicula","Chalicodoma","sicula","Megachilidae",2020-02-19,49
"70","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Lavandula stoechas","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-02-19,49
"71","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"72","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"73","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"74","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","anthofora","Anthophora","Anthophora","","Apidae",2020-02-19,49
"75","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-02-19,49
"76","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-02-19,49
"77","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"78","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"79","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"80","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"81","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"82","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"83","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"84","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"85","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"86","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"87","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"88","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"89","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-02-19,49
"90","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","mariposa arlequin (Zerynthia rumina)","Zerynthia rumina","Zerynthia","rumina","Lepidoptera",2020-02-19,49
"91","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"92","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"93","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"94","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"95","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"96","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"97","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"98","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"99","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"100","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"101","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"102","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"103","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"104","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"105","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","mariposa arlequin (Zerynthia rumina)","Zerynthia rumina","Zerynthia","rumina","Lepidoptera",2020-02-19,49
"106","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-02-19,49
"107","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"108","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"109","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"110","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"111","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"112","Pinar Puebla","PP",1,"19.2.2020",3,"16:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-19,49
"113","Pinar Hinojos","PH",1,"20.2.2020",1,"10:05","Halimium commutatum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-20,50
"114","Pinar Hinojos","PH",1,"20.2.2020",1,"10:05","Halimium commutatum","mosca","Platycheirus  sp","Platycheirus"," sp","Syrphidae",2020-02-20,50
"115","Pinar Hinojos","PH",1,"20.2.2020",1,"10:05","Halimium commutatum","sirfido","Syrphidae 1","Syrphidae","1","Syrphidae",2020-02-20,50
"116","Pinar Hinojos","PH",1,"20.2.2020",1,"10:05","Halimium commutatum","mosca","Platycheirus  sp","Platycheirus"," sp","Syrphidae",2020-02-20,50
"117","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca peque–a","mosca peque–a","mosca","peque–a","mosca",2020-02-20,50
"118","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"119","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"120","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","sirfido","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-02-20,50
"121","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"122","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","sirfido","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-02-20,50
"123","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  sp","Platycheirus"," sp","Syrphidae",2020-02-20,50
"124","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","sirfido","Syrphidae 1","Syrphidae","1","Syrphidae",2020-02-20,50
"125","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"126","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"127","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"128","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"129","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"130","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"131","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","sirfido","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-02-20,50
"132","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","sirfido","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-02-20,50
"133","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","sirfido","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-02-20,50
"134","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","sirfido","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-02-20,50
"135","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"136","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"137","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"138","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"139","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"140","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"141","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-20,50
"142","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"143","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"144","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"145","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Platycheirus  albimanus","Platycheirus"," albimanus","Syrphidae",2020-02-20,50
"146","Pinar Hinojos","PH",1,"20.2.2020",2,"12:45","Halimium commutatum","mosca","Dilophus  sp","Dilophus"," sp","Bibionidae",2020-02-20,50
"147","Pinar Hinojos","PH",1,"20.2.2020",3,"16:30","Romulea bulbocodium","sirfido","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-02-20,50
"148","Pinar Hinojos","PH",1,"20.2.2020",3,"16:30","Romulea bulbocodium","polilla marron mediana","polilla marron mediana","polilla","marron mediana","Lepidoptera",2020-02-20,50
"149","Pinar Hinojos","PH",1,"20.2.2020",3,"16:30","Halimium commutatum","sirfido","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-02-20,50
"150","Villamanrique Chaparral","VC",1,"21.2.2020",1,"11:30","Asphodelus fistulosus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"151","Villamanrique Chaparral","VC",1,"21.2.2020",1,"11:30","Asphodelus fistulosus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"152","Villamanrique Chaparral","VC",1,"21.2.2020",1,"11:30","Asphodelus fistulosus","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-02-21,51
"153","Villamanrique Chaparral","VC",1,"21.2.2020",1,"11:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"154","Villamanrique Chaparral","VC",1,"21.2.2020",1,"11:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"155","Villamanrique Chaparral","VC",1,"21.2.2020",1,"11:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"156","Villamanrique Chaparral","VC",1,"21.2.2020",1,"11:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"157","Villamanrique Chaparral","VC",1,"21.2.2020",1,"11:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"158","Villamanrique Chaparral","VC",1,"21.2.2020",1,"11:30","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"159","Villamanrique Chaparral","VC",1,"21.2.2020",2,"14:00","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"160","Villamanrique Chaparral","VC",1,"21.2.2020",2,"14:00","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"161","Villamanrique Chaparral","VC",1,"21.2.2020",2,"14:00","Narcissus papyraceus","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-02-21,51
"162","Villamanrique Chaparral","VC",1,"21.2.2020",2,"14:00","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"163","Villamanrique Chaparral","VC",1,"21.2.2020",2,"14:00","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"164","Villamanrique Chaparral","VC",1,"21.2.2020",2,"14:00","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"165","Villamanrique Chaparral","VC",1,"21.2.2020",2,"14:00","Rosmarinus officinalis","Pieris rapae","Pieris rapae","Pieris","rapae","Lepidoptera",2020-02-21,51
