"","X","Fecha","Hora","Bosque","Transecto","Planta","Polinizador","sexo","capturado","Codigo","Observaciones","Fecha2","b","Pollinator_id","Pollinator_genus","Pollinator_sps","Pollinator_family","Periodo","julian","Year","Site"
"847",847,"15/06/21","16:10:00","2",3,"Veronica officinalis","?=25","","no",NA,"","2021-06-15","2021-06-15 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",6,165,2021,"Gorbea"
"848",848,"15/06/21","16:10:00","2",3,"Trifolium repens","Apis mellifera","","no",NA,"","2021-06-15","2021-06-15 NA","Apis mellifera","Apis","mellifera","Apidae",6,165,2021,"Gorbea"
"849",849,"15/06/21","16:10:00","2",3,"Myosotis lamottiana","?=44","","no",NA,"","2021-06-15","2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae",6,165,2021,"Gorbea"
"850",850,"15/06/21","16:10:00","2",3,"Myosotis lamottiana","?=44","","no",NA,"","2021-06-15","2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae",6,165,2021,"Gorbea"
"851",851,"15/06/21","16:10:00","2",3,"Myosotis lamottiana","?=44","","no",NA,"","2021-06-15","2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae",6,165,2021,"Gorbea"
"852",852,"15/06/21","16:10:00","2",3,"Myosotis lamottiana","Eristalis sp.","","no",NA,"","2021-06-15","2021-06-15 NA","Eristalis sp.","Eristalis","sp.","Syrphidae",6,165,2021,"Gorbea"
"853",853,"15/06/21","16:10:00","2",3,"Ranunculus repens","","","si",84,"","2021-06-15","2021-06-15 84","Epistrophe flava","Epistrophe","flava","Syrphidae",6,165,2021,"Gorbea"
"854",854,"15/06/21","16:10:00","2",3,"Ranunculus repens","Eristalis tenax","","no",NA,"","2021-06-15","2021-06-15 NA","Eristalis tenax","Eristalis","tenax","Syrphidae",6,165,2021,"Gorbea"
"855",855,"21/06/21","10:15:00","4",1,"Galium saxatila","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"856",856,"21/06/21","10:15:00","4",1,"Galium saxatila","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"857",857,"21/06/21","10:15:00","4",1,"Taraxacum sp.","?=61","","no",NA,"","2021-06-21","2021-06-21 NA","Lasioglossum punctatissimum","Lasioglossum","punctatissimum","Halictidae",5,171,2021,"Gorbea"
"858",858,"21/06/21","10:15:00","4",1,"Taraxacum sp.","?=61","","no",NA,"","2021-06-21","2021-06-21 NA","Lasioglossum punctatissimum","Lasioglossum","punctatissimum","Halictidae",5,171,2021,"Gorbea"
"859",859,"21/06/21","10:15:00","4",1,"Taraxacum sp.","?=61","","no",NA,"","2021-06-21","2021-06-21 NA","Lasioglossum punctatissimum","Lasioglossum","punctatissimum","Halictidae",5,171,2021,"Gorbea"
"860",860,"21/06/21","10:15:00","4",1,"Taraxacum sp.","?=61","","no",NA,"","2021-06-21","2021-06-21 NA","Lasioglossum punctatissimum","Lasioglossum","punctatissimum","Halictidae",5,171,2021,"Gorbea"
"861",861,"21/06/21","10:15:00","4",1,"Ranunculus repens","?=36","","no",NA,"","2021-06-21","2021-06-21 NA","Empis sp","Empis","sp","Empididae",5,171,2021,"Gorbea"
"862",862,"21/06/21","10:15:00","4",1,"Taraxacum sp.","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"863",863,"21/06/21","10:15:00","4",1,"Taraxacum sp.","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"864",864,"21/06/21","10:15:00","4",1,"Taraxacum sp.","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"865",865,"21/06/21","10:15:00","4",1,"Taraxacum sp.","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"866",866,"21/06/21","10:15:00","4",1,"Taraxacum sp.","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"867",867,"21/06/21","10:15:00","4",1,"Taraxacum sp.","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"868",868,"21/06/21","10:15:00","4",1,"Taraxacum sp.","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"869",869,"21/06/21","10:15:00","4",1,"Erica tetralix","Ochlodes sylvanus","","no",NA,"","2021-06-21","2021-06-21 NA","Ochlodes sylvanus","Ochlodes","sylvanus","Lepidoptera",5,171,2021,"Gorbea"
"870",870,"21/06/21","10:15:00","4",1,"Taraxacum sp.","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"871",871,"21/06/21","10:15:00","4",1,"Taraxacum sp.","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"872",872,"21/06/21","10:15:00","4",1,"Taraxacum sp.","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"873",873,"21/06/21","10:15:00","4",1,"Potentilla erecta","?=78","","no",NA,"","2021-06-21","2021-06-21 NA","Platycheirus albimanus","Platycheirus","albimanus","Syrphidae",5,171,2021,"Gorbea"
"874",874,"21/06/21","10:15:00","4",1,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"875",875,"21/06/21","10:15:00","4",1,"Sedum anglicum","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"876",876,"21/06/21","10:15:00","4",1,"Taraxacum sp.","","","si",86,"","2021-06-21","2021-06-21 86","Scaeva dignota","Scaeva","dignota","Syrphidae",5,171,2021,"Gorbea"
"877",877,"21/06/21","13:00:00","4",2,"Galium saxatila","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"878",878,"21/06/21","13:00:00","4",2,"Galium saxatila","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"879",879,"21/06/21","13:00:00","4",2,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"880",880,"21/06/21","13:00:00","4",2,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"881",881,"21/06/21","13:00:00","4",2,"Taraxacum sp.","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"882",882,"21/06/21","13:00:00","4",2,"Ranunculus repens","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"883",883,"21/06/21","13:00:00","4",2,"Ranunculus repens","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"884",884,"21/06/21","13:00:00","4",2,"Ranunculus repens","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"885",885,"21/06/21","13:00:00","4",2,"Ranunculus repens","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"886",886,"21/06/21","13:00:00","4",2,"Ranunculus repens","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"887",887,"21/06/21","13:00:00","4",2,"Ranunculus repens","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"888",888,"21/06/21","13:00:00","4",2,"Ranunculus repens","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"889",889,"21/06/21","13:00:00","4",2,"Sedum anglicum","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"890",890,"21/06/21","13:00:00","4",2,"Sedum anglicum","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"891",891,"21/06/21","13:00:00","4",2,"Sedum anglicum","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"892",892,"21/06/21","13:00:00","4",2,"Taraxacum sp.","Eristalis tenax","","no",NA,"","2021-06-21","2021-06-21 NA","Eristalis tenax","Eristalis","tenax","Syrphidae",5,171,2021,"Gorbea"
"893",893,"21/06/21","13:00:00","4",2,"Taraxacum sp.","Eristalis tenax","","no",NA,"","2021-06-21","2021-06-21 NA","Eristalis tenax","Eristalis","tenax","Syrphidae",5,171,2021,"Gorbea"
"894",894,"21/06/21","13:00:00","4",2,"Taraxacum sp.","Eristalis tenax","","no",NA,"","2021-06-21","2021-06-21 NA","Eristalis tenax","Eristalis","tenax","Syrphidae",5,171,2021,"Gorbea"
"895",895,"21/06/21","13:00:00","4",2,"Taraxacum sp.","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"896",896,"21/06/21","13:00:00","4",2,"Taraxacum sp.","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"897",897,"21/06/21","13:00:00","4",2,"Taraxacum sp.","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"898",898,"21/06/21","13:00:00","4",2,"Taraxacum sp.","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"899",899,"21/06/21","13:00:00","4",2,"Taraxacum sp.","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"900",900,"21/06/21","13:00:00","4",2,"Erica tetralix","Bombus pascuorum","","no",NA,"","2021-06-21","2021-06-21 NA","Bombus pascuorum","Bombus","pascuorum","Apidae",5,171,2021,"Gorbea"
"901",901,"21/06/21","13:00:00","4",2,"Sedum anglicum","Eristalis tenax","","no",NA,"","2021-06-21","2021-06-21 NA","Eristalis tenax","Eristalis","tenax","Syrphidae",5,171,2021,"Gorbea"
"902",902,"21/06/21","15:15:00","4",3,"Potentilla erecta","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"903",903,"21/06/21","15:15:00","4",3,"Taraxacum sp.","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"904",904,"21/06/21","15:15:00","4",3,"Taraxacum sp.","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"905",905,"21/06/21","15:15:00","4",3,"Ranunculus repens","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"906",906,"21/06/21","15:15:00","4",3,"Ranunculus repens","?=85","","no",NA,"","2021-06-21","2021-06-21 NA","Diptera","Diptera","","Diptera",5,171,2021,"Gorbea"
"907",907,"21/06/21","15:15:00","4",3,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-21","2021-06-21 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,171,2021,"Gorbea"
"908",908,"25/06/21","10:50:00","3",1,"Trifolium pratense","Eristalis tenax","","no",NA,"","2021-06-25","2021-06-25 NA","Eristalis tenax","Eristalis","tenax","Syrphidae",7,175,2021,"Gorbea"
"909",909,"25/06/21","10:50:00","3",1,"Trifolium pratense","Eristalis tenax","","no",NA,"","2021-06-25","2021-06-25 NA","Eristalis tenax","Eristalis","tenax","Syrphidae",7,175,2021,"Gorbea"
"910",910,"25/06/21","10:50:00","3",1,"Trifolium pratense","Coenonympha pamphilus","","no",NA,"","2021-06-25","2021-06-25 NA","Coenonympha pamphilus","Coenonympha","pamphilus","Lepidoptera",7,175,2021,"Gorbea"
"911",911,"25/06/21","10:50:00","3",1,"Prunella grandiflora","?=88","","no",NA,"","2021-06-25","2021-06-25 NA","Bombus hortorum","Bombus","hortorum","Apidae",7,175,2021,"Gorbea"
"912",912,"25/06/21","10:50:00","3",1,"Trifolium repens","Ochlodes sylvanus","","no",NA,"","2021-06-25","2021-06-25 NA","Ochlodes sylvanus","Ochlodes","sylvanus","Lepidoptera",7,175,2021,"Gorbea"
"913",913,"25/06/21","13:00:00","3",2,"Helianthemum nummularium","Eristalis tenax","","no",NA,"","2021-06-25","2021-06-25 NA","Eristalis tenax","Eristalis","tenax","Syrphidae",7,175,2021,"Gorbea"
"914",914,"25/06/21","13:00:00","3",2,"Prunella grandiflora","Ochlodes sylvanus","","no",NA,"","2021-06-25","2021-06-25 NA","Ochlodes sylvanus","Ochlodes","sylvanus","Lepidoptera",7,175,2021,"Gorbea"
"915",915,"25/06/21","13:00:00","3",2,"Pilosella officinarum","Sphaerophoria scripta","","no",NA,"","2021-06-25","2021-06-25 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,175,2021,"Gorbea"
"916",916,"25/06/21","13:00:00","3",2,"Ranunculus ficaria","Sphaerophoria scripta","","no",NA,"","2021-06-25","2021-06-25 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,175,2021,"Gorbea"
"917",917,"25/06/21","13:00:00","3",2,"Pilosella officinarum","","","si",89,"","2021-06-25","2021-06-25 89","Exosoma sp","Exosoma","sp","Chrysomelidae",7,175,2021,"Gorbea"
"918",918,"25/06/21","13:00:00","3",2,"Prunella grandiflora","?=89","","",NA,"","2021-06-25","2021-06-25 NA","Exosoma sp","Exosoma","sp","Chrysomelidae",7,175,2021,"Gorbea"
"919",919,"25/06/21","13:00:00","3",2,"Lotus corniculatus","Bombus lapidarius","","no",NA,"","2021-06-25","2021-06-25 NA","Bombus lapidarius","Bombus","lapidarius","Apidae",7,175,2021,"Gorbea"
"920",920,"25/06/21","13:00:00","3",2,"Lotus corniculatus","Bombus lapidarius","","no",NA,"","2021-06-25","2021-06-25 NA","Bombus lapidarius","Bombus","lapidarius","Apidae",7,175,2021,"Gorbea"
"921",921,"25/06/21","13:00:00","3",2,"Bellis perennis","","","si",90,"","2021-06-25","2021-06-25 90","Merodon geniculatus","Merodon","geniculatus","Syrphidae",7,175,2021,"Gorbea"
"922",922,"25/06/21","13:00:00","3",2,"Ranunculus repens","Sphaerophoria scripta","","no",NA,"","2021-06-25","2021-06-25 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,175,2021,"Gorbea"
"923",923,"25/06/21","13:00:00","3",2,"Helianthemum nummularium","?=54","","no",NA,"","2021-06-25","2021-06-25 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",7,175,2021,"Gorbea"
"924",924,"25/06/21","13:00:00","3",2,"Ranunculus repens","Sphaerophoria scripta","","no",NA,"","2021-06-25","2021-06-25 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,175,2021,"Gorbea"
"925",925,"25/06/21","13:00:00","3",2,"Ranunculus repens","?=54","","no",NA,"","2021-06-25","2021-06-25 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",7,175,2021,"Gorbea"
"926",926,"25/06/21","15:30:00","3",3,"Lotus corniculatus","Zygaena lonicerae","","no",NA,"","2021-06-25","2021-06-25 NA","Zygaena lonicerae","Zygaena","lonicerae","Lepidoptera",7,175,2021,"Gorbea"
"927",927,"25/06/21","15:30:00","3",3,"Lotus corniculatus","Apis mellifera","","no",NA,"","2021-06-25","2021-06-25 NA","Apis mellifera","Apis","mellifera","Apidae",7,175,2021,"Gorbea"
"928",928,"25/06/21","15:30:00","3",3,"Ranunculus repens","Sphaerophoria scripta","","no",NA,"","2021-06-25","2021-06-25 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,175,2021,"Gorbea"
"929",929,"25/06/21","15:30:00","3",3,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-25","2021-06-25 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,175,2021,"Gorbea"
"930",930,"25/06/21","15:30:00","3",3,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-25","2021-06-25 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,175,2021,"Gorbea"
"931",931,"25/06/21","15:30:00","3",3,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-25","2021-06-25 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,175,2021,"Gorbea"
"932",932,"25/06/21","15:30:00","3",3,"Lotus corniculatus","Bombus pascuorum","","no",NA,"","2021-06-25","2021-06-25 NA","Bombus pascuorum","Bombus","pascuorum","Apidae",7,175,2021,"Gorbea"
"933",933,"25/06/21","15:30:00","3",3,"Prunella grandiflora","Ochlodes sylvanus","","no",NA,"","2021-06-25","2021-06-25 NA","Ochlodes sylvanus","Ochlodes","sylvanus","Lepidoptera",7,175,2021,"Gorbea"
"934",934,"25/06/21","15:30:00","3",3,"Trifolium repens","Apis mellifera","","no",NA,"","2021-06-25","2021-06-25 NA","Apis mellifera","Apis","mellifera","Apidae",7,175,2021,"Gorbea"
"935",935,"25/06/21","15:30:00","3",3,"Pilosella officinarum","","","si",91,"","2021-06-25","2021-06-25 91","Chrysolina sp","Chrysolina","sp","Chrysomelidae",7,175,2021,"Gorbea"
"936",936,"25/06/21","15:30:00","3",3,"Lotus corniculatus","Zygaena lonicerae","","no",NA,"","2021-06-25","2021-06-25 NA","Zygaena lonicerae","Zygaena","lonicerae","Lepidoptera",7,175,2021,"Gorbea"
"937",937,"25/06/21","15:30:00","3",3,"Prunella grandiflora","?=54","","no",NA,"","2021-06-25","2021-06-25 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",7,175,2021,"Gorbea"
"938",938,"25/06/21","15:30:00","3",3,"Lotus corniculatus","Bombus lapidarius","","no",NA,"","2021-06-25","2021-06-25 NA","Bombus lapidarius","Bombus","lapidarius","Apidae",7,175,2021,"Gorbea"
"939",939,"25/06/21","15:30:00","3",3,"Lotus corniculatus","Bombus lapidarius","","no",NA,"","2021-06-25","2021-06-25 NA","Bombus lapidarius","Bombus","lapidarius","Apidae",7,175,2021,"Gorbea"
"940",940,"28/06/21","10:30:00","5",1,"Erica tetralix","?=103","","no",NA,"","2021-06-28","2021-06-28 NA","Cerambycidae","Cerambycidae","",NA,7,178,2021,"Gorbea"
"941",941,"28/06/21","10:30:00","5",1,"Erica tetralix","Bombus pascuorum","","no",NA,"","2021-06-28","2021-06-28 NA","Bombus pascuorum","Bombus","pascuorum","Apidae",7,178,2021,"Gorbea"
"942",942,"28/06/21","10:30:00","5",1,"Daboecia cantabrica","Sphaerophoria scripta","","no",NA,"","2021-06-28","2021-06-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,178,2021,"Gorbea"
"943",943,"28/06/21","13:00:00","5",2,"Daboecia cantabrica","Sphaerophoria scripta","","no",NA,"","2021-06-28","2021-06-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,178,2021,"Gorbea"
"944",944,"28/06/21","13:00:00","5",2,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-28","2021-06-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,178,2021,"Gorbea"
"945",945,"28/06/21","13:00:00","5",2,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-28","2021-06-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,178,2021,"Gorbea"
"946",946,"28/06/21","13:00:00","5",2,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-28","2021-06-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,178,2021,"Gorbea"
"947",947,"28/06/21","13:00:00","5",2,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-28","2021-06-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,178,2021,"Gorbea"
"948",948,"28/06/21","13:00:00","5",2,"Erica tetralix","?=103","","no",NA,"","2021-06-28","2021-06-28 NA","Cerambycidae","Cerambycidae","",NA,7,178,2021,"Gorbea"
"949",949,"28/06/21","13:00:00","5",2,"Potentilla erecta","Coenonympha pamphilus","","no",NA,"","2021-06-28","2021-06-28 NA","Coenonympha pamphilus","Coenonympha","pamphilus","Lepidoptera",7,178,2021,"Gorbea"
"950",950,"28/06/21","15:30:00","5",3,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-28","2021-06-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,178,2021,"Gorbea"
"951",951,"28/06/21","15:30:00","5",3,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-28","2021-06-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,178,2021,"Gorbea"
"952",952,"28/06/21","15:30:00","5",3,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-28","2021-06-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,178,2021,"Gorbea"
"953",953,"28/06/21","15:30:00","5",3,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-28","2021-06-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,178,2021,"Gorbea"
"954",954,"28/06/21","15:30:00","5",3,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-28","2021-06-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,178,2021,"Gorbea"
"955",955,"28/06/21","15:30:00","5",3,"Potentilla erecta","Sphaerophoria scripta","","no",NA,"","2021-06-28","2021-06-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",7,178,2021,"Gorbea"
"956",956,"28/06/21","15:30:00","5",3,"Erica cinerea","Bombus pascuorum","","no",NA,"","2021-06-28","2021-06-28 NA","Bombus pascuorum","Bombus","pascuorum","Apidae",7,178,2021,"Gorbea"
