"","Fecha","Hora","Bosque","Transecto","Planta","Polinizador","sexo","capturado","Codigo","Observaciones","Fecha2","b","Polinizador_curro","Pollinator_genus","Pollinator_sps","Pollinator_family","Periodo","julian"
"593","07/06/21","13:20:00",3,"2","Bellis perennis","Sphaerophoria scripta","macho","no",NA,"",2021-06-07,"2021-06-07 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",157
"594","07/06/21","13:20:00",3,"2","Trifolium repens","Bombus pascuorum","","no",NA,"",2021-06-07,"2021-06-07 NA","Bombus pascuorum","Bombus","pascuorum","Apidae","6",157
"595","07/06/21","13:20:00",3,"2","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-07,"2021-06-07 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",157
"596","07/06/21","13:20:00",3,"2","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-07,"2021-06-07 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",157
"597","07/06/21","13:20:00",3,"2","Bellis perennis","?=44","","no",NA,"",2021-06-07,"2021-06-07 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",157
"598","07/06/21","13:20:00",3,"2","Bellis perennis","Eristalis tenax","","no",NA,"",2021-06-07,"2021-06-07 NA","Eristalis tenax","Eristalis","tenax","Syrphidae","6",157
"599","07/06/21","13:20:00",3,"2","Bellis perennis","?=57","","no",NA,"",2021-06-07,"2021-06-07 NA","Lepidoptera","Lepidoptera","","Lepidoptera","6",157
"600","07/06/21","13:20:00",3,"2","Bellis perennis","?=57","","no",NA,"",2021-06-07,"2021-06-07 NA","Lepidoptera","Lepidoptera","","Lepidoptera","6",157
"601","07/06/21","13:20:00",3,"2","Bellis perennis","?=40","","no",NA,"",2021-06-07,"2021-06-07 NA","Andrena minutuloides","Andrena","minutuloides","Andrenidae","6",157
"602","07/06/21","13:20:00",3,"2","Ranunculus repens","?=54","","no",NA,"",2021-06-07,"2021-06-07 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae","6",157
"603","07/06/21","13:20:00",3,"2","Potentilla erecta","","","si",75,"",2021-06-07,"2021-06-07 75","Nomada sp","Nomada","sp","Apidae","6",157
"604","07/06/21","13:20:00",3,"2","Prunella grandiflora","Trichius sp.","","no",NA,"",2021-06-07,"2021-06-07 NA","Trichius sp.","Trichius","sp.","Scarabaeidae","6",157
"605","07/06/21","13:20:00",3,"2","Trifolium repens","Apis mellifera","","no",NA,"",2021-06-07,"2021-06-07 NA","Apis mellifera","Apis","mellifera","Apidae","6",157
"606","07/06/21","16:30:00",3,"3","Ranunculus repens","Sphaerophoria scripta","","no",NA,"",2021-06-07,"2021-06-07 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",157
"607","07/06/21","16:30:00",3,"3","Ranunculus repens","?=54","","no",NA,"",2021-06-07,"2021-06-07 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae","6",157
"608","07/06/21","16:30:00",3,"3","Ranunculus repens","?=54","","no",NA,"",2021-06-07,"2021-06-07 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae","6",157
"609","07/06/21","16:30:00",3,"3","Trifolium repens","Apis mellifera","","no",NA,"",2021-06-07,"2021-06-07 NA","Apis mellifera","Apis","mellifera","Apidae","6",157
"610","08/06/21","10:30:00",4,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"611","08/06/21","10:30:00",4,"1","Ranunculus repens","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"612","08/06/21","10:30:00",4,"1","Bellis perennis","?=44","","no",NA,"",2021-06-08,"2021-06-08 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","4",158
"613","08/06/21","10:30:00",4,"1","Polygala vulgaris","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"614","08/06/21","10:30:00",4,"1","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"615","08/06/21","10:30:00",4,"1","Veronica officinalis","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"616","08/06/21","10:30:00",4,"1","Veronica officinalis","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"617","08/06/21","10:30:00",4,"1","Polygala vulgaris","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"618","08/06/21","10:30:00",4,"1","Ranunculus repens","Colias croceus","","no",NA,"",2021-06-08,"2021-06-08 NA","Colias croceus","Colias","croceus","Lepidoptera","4",158
"619","08/06/21","10:30:00",4,"1","Potentilla erecta","","","si",76,"",2021-06-08,"2021-06-08 76","Eupeodes corollae","Eupeodes","corollae","Syrphidae","4",158
"620","08/06/21","10:30:00",4,"1","Veronica officinalis","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"621","08/06/21","10:30:00",4,"1","Veronica officinalis","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"622","08/06/21","10:30:00",4,"1","Polygala vulgaris","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"623","08/06/21","13:30:00",4,"2","Galium saxatila","Episyrphus balteatus","","no",NA,"",2021-06-08,"2021-06-08 NA","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae","4",158
"624","08/06/21","13:30:00",4,"2","Veronica officinalis","Erebia meolans","","no",NA,"",2021-06-08,"2021-06-08 NA","Erebia meolans","Erebia","meolans","Lepidoptera","4",158
"625","08/06/21","13:30:00",4,"2","Veronica officinalis","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"626","08/06/21","13:30:00",4,"2","Veronica officinalis","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"627","08/06/21","13:30:00",4,"2","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"628","08/06/21","16:00:00",4,"3","Veronica officinalis","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"629","08/06/21","16:00:00",4,"3","Polygala vulgaris","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"630","08/06/21","16:00:00",4,"3","Polygala vulgaris","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"631","08/06/21","16:00:00",4,"3","Polygala vulgaris","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"632","08/06/21","16:00:00",4,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"633","08/06/21","16:00:00",4,"3","Galium saxatila","Pyrgus malvoides","","no",NA,"",2021-06-08,"2021-06-08 NA","Pyrgus malvoides","Pyrgus","malvoides","Lepidoptera","4",158
"634","08/06/21","16:00:00",4,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"635","08/06/21","16:00:00",4,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"636","08/06/21","16:00:00",4,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"637","08/06/21","16:00:00",4,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"638","08/06/21","16:00:00",4,"3","Ranunculus repens","?=44","","no",NA,"",2021-06-08,"2021-06-08 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","4",158
"639","08/06/21","16:00:00",4,"3","Ranunculus repens","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"640","08/06/21","16:00:00",4,"3","Ranunculus repens","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"641","08/06/21","16:00:00",4,"3","Ranunculus repens","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"642","08/06/21","16:00:00",4,"3","Ranunculus repens","Sphaerophoria scripta","","no",NA,"",2021-06-08,"2021-06-08 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","4",158
"643","10/06/21","10:30:00",5,"1","Scorzonera humilis","?=54","","no",NA,"",2021-06-10,"2021-06-10 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae","6",160
"644","10/06/21","10:30:00",5,"1","Potentilla erecta","Coenonympha pamphilus","","no",NA,"",2021-06-10,"2021-06-10 NA","Coenonympha pamphilus","Coenonympha","pamphilus","Lepidoptera","6",160
"645","10/06/21","10:30:00",5,"1","Potentilla erecta","Eupeodes sp.","","no",NA,"",2021-06-10,"2021-06-10 NA","Eupeodes sp.","Eupeodes","sp.","Syrphidae","6",160
"646","10/06/21","10:30:00",5,"1","Scorzonera humilis","","","si",78,"",2021-06-10,"2021-06-10 78","Platycheirus albimanus","Platycheirus","albimanus","Syrphidae","6",160
"647","10/06/21","10:30:00",5,"1","Scorzonera humilis","?=77","","no",NA,"",2021-06-10,"2021-06-10 NA","Melanostoma scalare","Melanostoma","scalare","Syrphidae","6",160
"648","10/06/21","10:30:00",5,"1","Scorzonera humilis","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"649","10/06/21","10:30:00",5,"1","Scorzonera humilis","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"650","10/06/21","10:30:00",5,"1","Scorzonera humilis","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"651","10/06/21","10:30:00",5,"1","Scorzonera humilis","Eristalis sp.","","no",NA,"",2021-06-10,"2021-06-10 NA","Eristalis sp.","Eristalis","sp.","Syrphidae","6",160
"652","10/06/21","10:30:00",5,"1","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"653","10/06/21","10:30:00",5,"1","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"654","10/06/21","13:30:00",5,"2","Scorzonera humilis","?=39","","no",NA,"",2021-06-10,"2021-06-10 NA","Lasioglossum sp","Lasioglossum","sp","Halictidae","6",160
"655","10/06/21","13:30:00",5,"2","Daboecia cantabrica","?=25","","no",NA,"",2021-06-10,"2021-06-10 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae","6",160
"656","10/06/21","13:30:00",5,"2","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"657","10/06/21","13:30:00",5,"2","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"658","10/06/21","13:30:00",5,"2","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"659","10/06/21","13:30:00",5,"2","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"660","10/06/21","13:30:00",5,"2","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"661","10/06/21","13:30:00",5,"2","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"662","10/06/21","13:30:00",5,"2","Scorzonera humilis","?=57","","",NA,"",2021-06-10,"2021-06-10 NA","Lepidoptera","Lepidoptera","","Lepidoptera","6",160
"663","10/06/21","13:30:00",5,"2","Scorzonera humilis","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"664","10/06/21","13:30:00",5,"2","Scorzonera humilis","Eristalis tenax","","no",NA,"",2021-06-10,"2021-06-10 NA","Eristalis tenax","Eristalis","tenax","Syrphidae","6",160
"665","10/06/21","13:30:00",5,"2","Scorzonera humilis","?=39","","no",NA,"",2021-06-10,"2021-06-10 NA","Lasioglossum sp","Lasioglossum","sp","Halictidae","6",160
"666","10/06/21","13:30:00",5,"2","Scorzonera humilis","Bombus pascuorum","","no",NA,"",2021-06-10,"2021-06-10 NA","Bombus pascuorum","Bombus","pascuorum","Apidae","6",160
"667","10/06/21","13:30:00",5,"2","Potentilla erecta","Eristalis sp.","","no",NA,"",2021-06-10,"2021-06-10 NA","Eristalis sp.","Eristalis","sp.","Syrphidae","6",160
"668","10/06/21","16:00:00",5,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"669","10/06/21","16:00:00",5,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"670","10/06/21","16:00:00",5,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"671","10/06/21","16:00:00",5,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"672","10/06/21","16:00:00",5,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"673","10/06/21","16:00:00",5,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"674","10/06/21","16:00:00",5,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"675","10/06/21","16:00:00",5,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"676","10/06/21","16:00:00",5,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"677","10/06/21","16:00:00",5,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"678","10/06/21","16:00:00",5,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"679","10/06/21","16:00:00",5,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"680","10/06/21","16:00:00",5,"3","Potentilla erecta","Sphaerophoria scripta","","no",NA,"",2021-06-10,"2021-06-10 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",160
"681","11/06/21","10:30:00",1,"1","Pilosella officinarum","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"682","11/06/21","10:30:00",1,"1","Taraxacum sp.","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"683","11/06/21","10:30:00",1,"1","Ranunculus repens","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"684","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"685","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"686","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"687","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"688","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"689","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"690","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"691","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"692","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"693","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"694","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"695","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"696","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"697","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"698","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"699","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"700","11/06/21","10:30:00",1,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"701","11/06/21","10:30:00",1,"1","Vicia pyrenaica","Bombus pascuorum","","no",NA,"",2021-06-11,"2021-06-11 NA","Bombus pascuorum","Bombus","pascuorum","Apidae","6",161
"702","11/06/21","10:30:00",1,"1","Vicia pyrenaica","Bombus pascuorum","","no",NA,"",2021-06-11,"2021-06-11 NA","Bombus pascuorum","Bombus","pascuorum","Apidae","6",161
"703","11/06/21","10:30:00",1,"1","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"704","11/06/21","10:30:00",1,"1","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"705","11/06/21","10:30:00",1,"1","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"706","11/06/21","10:30:00",1,"1","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"707","11/06/21","10:30:00",1,"1","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"708","11/06/21","10:30:00",1,"1","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"709","11/06/21","10:30:00",1,"1","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"710","11/06/21","10:30:00",1,"1","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"711","11/06/21","10:30:00",1,"1","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"712","11/06/21","10:30:00",1,"1","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"713","11/06/21","10:30:00",1,"1","Ranunculus repens","Eristalis tenax","","no",NA,"",2021-06-11,"2021-06-11 NA","Eristalis tenax","Eristalis","tenax","Syrphidae","6",161
"714","11/06/21","10:30:00",1,"1","Ranunculus repens","Eristalis tenax","","no",NA,"",2021-06-11,"2021-06-11 NA","Eristalis tenax","Eristalis","tenax","Syrphidae","6",161
"715","11/06/21","10:30:00",1,"1","Vicia pyrenaica","?=70","","no",NA,"",2021-06-11,"2021-06-11 NA","Eucera nigrescens","Eucera","nigrescens","Apidae","6",161
"716","11/06/21","10:30:00",1,"1","Vicia pyrenaica","?=70","","no",NA,"",2021-06-11,"2021-06-11 NA","Eucera nigrescens","Eucera","nigrescens","Apidae","6",161
"717","11/06/21","10:30:00",1,"1","Medicago lupulina","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"718","11/06/21","10:30:00",1,"1","Ranunculus repens","?=48","","no",NA,"",2021-06-11,"2021-06-11 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae","6",161
"719","11/06/21","10:30:00",1,"1","Taraxacum sp.","Apis mellifera","","no",NA,"",2021-06-11,"2021-06-11 NA","Apis mellifera","Apis","mellifera","Apidae","6",161
"720","11/06/21","10:30:00",1,"1","Bellis perennis","Eristalis sp.","","no",NA,"",2021-06-11,"2021-06-11 NA","Eristalis sp.","Eristalis","sp.","Syrphidae","6",161
"721","11/06/21","10:30:00",1,"1","Taraxacum sp.","Apis mellifera","","no",NA,"",2021-06-11,"2021-06-11 NA","Apis mellifera","Apis","mellifera","Apidae","6",161
"722","11/06/21","10:30:00",1,"1","Bellis perennis","Apis mellifera","","no",NA,"",2021-06-11,"2021-06-11 NA","Apis mellifera","Apis","mellifera","Apidae","6",161
"723","11/06/21","10:30:00",1,"1","Ranunculus repens","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"724","11/06/21","10:30:00",1,"1","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"725","11/06/21","10:30:00",1,"1","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"726","11/06/21","10:30:00",1,"1","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"727","11/06/21","10:30:00",1,"1","Ranunculus repens","?=29","","no",NA,"",2021-06-11,"2021-06-11 NA","Lasioglossum tricinctum","Lasioglossum","tricinctum","Halictidae","6",161
"728","11/06/21","10:30:00",1,"1","Vicia pyrenaica","?=70","","no",NA,"",2021-06-11,"2021-06-11 NA","Eucera nigrescens","Eucera","nigrescens","Apidae","6",161
"729","11/06/21","10:30:00",1,"1","Geranium robertianum","Macroglossum stellatarum","","no",NA,"",2021-06-11,"2021-06-11 NA","Macroglossum stellatarum","Macroglossum","stellatarum","Lepidoptera","6",161
"730","11/06/21","13:15:00",1,"2","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"731","11/06/21","13:15:00",1,"2","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"732","11/06/21","13:15:00",1,"2","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"733","11/06/21","13:15:00",1,"2","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
