"","Fecha","Hora","Bosque","Periodo","Transecto","entrada","Planta","capturado","Codigo","Order","Pollinator_genus","Pollinator_sps","Pollinator_family","Pollinator_id","Fecha2","julian"
"1046","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,6,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1047","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,7,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1048","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,8,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1049","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,9,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1050","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,10,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1051","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,11,"Cistus salviifolius","si","VST3-02","Hymenoptera","Andrena","flavipes","Andrenidae","Andrena flavipes",2021-03-22,80
"1052","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,12,"Cistus salviifolius","idem VST3-01","","","","",""," ",2021-03-22,80
"1053","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,13,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1054","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,14,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1055","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,15,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1056","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,16,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1057","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,17,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1058","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,18,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1059","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,19,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1060","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,20,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1061","22.03.2021","9:30","Pinar Villamanrique Sur",3,1,21,"Cistus salviifolius","si","VST3-03","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-03-22,80
"1062","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,1,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1063","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,2,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1064","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,3,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1065","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,4,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-03-22,80
"1066","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,5,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-03-22,80
"1067","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,6,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1068","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,7,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-03-22,80
"1069","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,8,"Cistus salviifolius","si","VST3-04","Hymenoptera","Lasioglossum","albocinctum","Halictidae","Lasioglossum albocinctum",2021-03-22,80
"1070","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,9,"Cistus salviifolius","si","VST3-05","Diptera","Eristalinus","taeniops","Syrphidae","Eristalinus taeniops",2021-03-22,80
"1071","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,10,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1072","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,11,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1073","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,12,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1074","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,13,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1075","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,14,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1076","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,15,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1077","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,16,"Cistus salviifolius","no","","Diptera","Episyrphus","balteatus","Syrphidae","Episyrphus balteatus",2021-03-22,80
"1078","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,17,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1079","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,18,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1080","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,19,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1081","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,20,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1082","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,21,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1083","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,22,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1084","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,23,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1085","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,24,"Cistus salviifolius","no","","Coleoptera","Tropinota","squalida","Scarabaeidae","Tropinota squalida",2021-03-22,80
"1086","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,25,"Cistus salviifolius","si","VST3-06","Diptera","Eristalis","arbustorum","Syrphidae","Eristalis arbustorum",2021-03-22,80
"1087","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,26,"Cistus salviifolius","si","VST3-07","Hymenoptera","Andrena","rhyssonota","Andrenidae","Andrena rhyssonota",2021-03-22,80
"1088","22.03.2021","13:00","Pinar Villamanrique Sur",3,2,27,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1089","22.03.2021","16:00","Pinar Villamanrique Sur",3,3,1,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1090","22.03.2021","16:00","Pinar Villamanrique Sur",3,3,2,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1091","22.03.2021","16:00","Pinar Villamanrique Sur",3,3,3,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1092","22.03.2021","16:00","Pinar Villamanrique Sur",3,3,4,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1093","22.03.2021","16:00","Pinar Villamanrique Sur",3,3,5,"Cistus salviifolius","si","VST3-08","Diptera","Platynochaetus","setosus","Syrphidae","Platynochaetus setosus",2021-03-22,80
"1094","22.03.2021","16:00","Pinar Villamanrique Sur",3,3,6,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1095","22.03.2021","16:00","Pinar Villamanrique Sur",3,3,7,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1096","22.03.2021","16:00","Pinar Villamanrique Sur",3,3,8,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1097","22.03.2021","16:00","Pinar Villamanrique Sur",3,3,9,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1098","22.03.2021","16:00","Pinar Villamanrique Sur",3,3,10,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1099","22.03.2021","16:00","Pinar Villamanrique Sur",3,3,11,"Cistus salviifolius","idem VST3-08","","","","",""," ",2021-03-22,80
"1100","22.03.2021","16:00","Pinar Villamanrique Sur",3,3,12,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1101","22.03.2021","16:00","Pinar Villamanrique Sur",3,3,13,"Cistus salviifolius","no","","Coleoptera","Psilothrix","viridicoerulea","Melyridae","Psilothrix viridicoerulea",2021-03-22,80
"1102","22.03.2021","16:00","Pinar Villamanrique Sur",3,3,14,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1103","22.03.2021","16:00","Pinar Villamanrique Sur",3,3,15,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-22,80
"1104","06.04.2021","9:30","Pinar Villamanrique Sur",4,1,1,"Cistus salviifolius","si","VST4-01","Diptera","Platycheirus","sp","Syrphidae","Platycheirus sp",2021-04-06,95
"1105","06.04.2021","9:30","Pinar Villamanrique Sur",4,1,2,"Cistus salviifolius","si","VST4-02","Diptera","","",""," ",2021-04-06,95
"1106","06.04.2021","9:30","Pinar Villamanrique Sur",4,1,3,"Cistus salviifolius","si","VST4-03","Diptera","Eristalis","tenax","Syrphidae","Eristalis tenax",2021-04-06,95
"1107","06.04.2021","9:30","Pinar Villamanrique Sur",4,1,4,"Cistus salviifolius","idem VST4-03","","","","",""," ",2021-04-06,95
"1108","06.04.2021","9:30","Pinar Villamanrique Sur",4,1,5,"Cistus salviifolius","idem VST4-03","","","","",""," ",2021-04-06,95
"1109","06.04.2021","9:30","Pinar Villamanrique Sur",4,1,6,"Cistus salviifolius","si","VST4-04","Diptera","","",""," ",2021-04-06,95
"1110","06.04.2021","9:30","Pinar Villamanrique Sur",4,1,7,"Cistus salviifolius","idem VST4-01","","","","",""," ",2021-04-06,95
"1111","06.04.2021","9:30","Pinar Villamanrique Sur",4,1,8,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1112","06.04.2021","9:30","Pinar Villamanrique Sur",4,1,9,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1113","06.04.2021","9:30","Pinar Villamanrique Sur",4,1,10,"Halimium halimifolium","no","","Hymenoptera","Bombus","terrestris","Apidae","Bombus terrestris",2021-04-06,95
"1114","06.04.2021","9:30","Pinar Villamanrique Sur",4,1,11,"Halimium halimifolium","si","VST4-05","Diptera","Platycheirus","sp","Syrphidae","Platycheirus sp",2021-04-06,95
"1115","06.04.2021","9:30","Pinar Villamanrique Sur",4,1,12,"Halimium halimifolium","si","VST4-06","Diptera","Eristalis","tenax","Syrphidae","Eristalis tenax",2021-04-06,95
"1116","06.04.2021","9:30","Pinar Villamanrique Sur",4,1,13,"Halimium halimifolium","si","VST4-07","Diptera","Episyrphus","balteatus","Syrphidae","Episyrphus balteatus",2021-04-06,95
"1117","06.04.2021","9:30","Pinar Villamanrique Sur",4,1,14,"Halimium halimifolium","idem VST4-07","","","","",""," ",2021-04-06,95
"1118","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,1,"Cistus salviifolius","si","VST4-18","Hymenoptera","Lasioglossum","interruptum","Halictidae","Lasioglossum interruptum",2021-04-06,95
"1119","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,2,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1120","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,3,"Cistus salviifolius","si","VST4-08","Diptera","Platycheirus","sp","Syrphidae","Platycheirus sp",2021-04-06,95
"1121","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,4,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1122","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,5,"Cistus salviifolius","no","","Coleoptera","Psilothrix","viridicoerulea","Melyridae","Psilothrix viridicoerulea",2021-04-06,95
"1123","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,6,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","","Halictidae","Lasioglossum ",2021-04-06,95
"1124","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,7,"Cistus salviifolius","si","VST4-09","Hymenoptera","Colletes","acutus","Colletidae","Colletes acutus",2021-04-06,95
"1125","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,8,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","","Halictidae","Lasioglossum ",2021-04-06,95
"1126","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,9,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1127","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,10,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1128","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,11,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1129","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,12,"Cistus salviifolius","si","VST4-10","Diptera","Eristalinus","taeniops","Syrphidae","Eristalinus taeniops",2021-04-06,95
"1130","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,13,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1131","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,14,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1132","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,15,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-04-06,95
"1133","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,16,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-04-06,95
"1134","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,17,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-04-06,95
"1135","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,18,"Cistus salviifolius","no","","Diptera","Empis","sp","Empididae","Empis sp",2021-04-06,95
"1136","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,19,"Cistus salviifolius","no","","Coleoptera","Tropinota","squalida","Scarabaeidae","Tropinota squalida",2021-04-06,95
"1137","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,20,"Cistus salviifolius","idem VST4-13","","","","",""," ",2021-04-06,95
"1138","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,21,"Cistus salviifolius","si","VST4-11","Diptera","Eupeodes","sp","Syrphidae","Eupeodes sp",2021-04-06,95
"1139","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,22,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1140","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,23,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1141","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,24,"Cistus salviifolius","si","VST4-12","Diptera","Eristalis","similis","Syrphidae","Eristalis similis",2021-04-06,95
"1142","06.04.2021","13:00","Pinar Villamanrique Sur",4,2,25,"Cistus salviifolius","si","VST4-13","Diptera","Eristalis","similis","Syrphidae","Eristalis similis",2021-04-06,95
"1143","06.04.2021","16:00","Pinar Villamanrique Sur",4,3,1,"Cistus salviifolius","idem VST4-11","","","","",""," ",2021-04-06,95
"1144","06.04.2021","16:00","Pinar Villamanrique Sur",4,3,2,"Cistus salviifolius","no","","Coleoptera","Tropinota","squalida","Scarabaeidae","Tropinota squalida",2021-04-06,95
"1145","06.04.2021","16:00","Pinar Villamanrique Sur",4,3,3,"Cistus salviifolius","no","","Diptera","Eristalis","similis","Syrphidae","Eristalis similis",2021-04-06,95
"1146","06.04.2021","16:00","Pinar Villamanrique Sur",4,3,4,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1147","06.04.2021","16:00","Pinar Villamanrique Sur",4,3,5,"Cistus salviifolius","si","VST4-14","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-04-06,95
"1148","06.04.2021","16:00","Pinar Villamanrique Sur",4,3,6,"Cistus salviifolius","idem VST4-15","","","","",""," ",2021-04-06,95
"1149","06.04.2021","16:00","Pinar Villamanrique Sur",4,3,7,"Cistus salviifolius","idem VST4-15","","","","",""," ",2021-04-06,95
"1150","06.04.2021","16:00","Pinar Villamanrique Sur",4,3,8,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1151","06.04.2021","16:00","Pinar Villamanrique Sur",4,3,9,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1152","06.04.2021","16:00","Pinar Villamanrique Sur",4,3,10,"Cistus salviifolius","si","VST4-15","Diptera","Eristalinus","taeniops","Syrphidae","Eristalinus taeniops",2021-04-06,95
"1153","06.04.2021","16:00","Pinar Villamanrique Sur",4,3,11,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1154","06.04.2021","16:00","Pinar Villamanrique Sur",4,3,12,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-06,95
"1155","06.04.2021","16:00","Pinar Villamanrique Sur",4,3,13,"Cistus salviifolius","si","VST4-16","Hymenoptera","Colletes","acutus","Colletidae","Colletes acutus",2021-04-06,95
"1156","06.04.2021","16:00","Pinar Villamanrique Sur",4,3,14,"Cistus salviifolius","idem VST4-16","","","","",""," ",2021-04-06,95
"1157","06.04.2021","16:00","Pinar Villamanrique Sur",4,3,15,"Cistus salviifolius","si","VST4-17","Diptera","Eristalis","arbustorum","Syrphidae","Eristalis arbustorum",2021-04-06,95
"1158","13.04.2021","9:30","Pinar Villamanrique Sur",5,1,1,"Halimium halimifolium","si","VST5-01","Diptera","Eristalis","similis","Syrphidae","Eristalis similis",2021-04-13,102
"1159","13.04.2021","9:30","Pinar Villamanrique Sur",5,1,2,"Halimium halimifolium","no","","Hymenoptera","Dasypoda","cingulata","Melittidae","Dasypoda cingulata",2021-04-13,102
"1160","13.04.2021","9:30","Pinar Villamanrique Sur",5,1,3,"Halimium halimifolium","si","VST5-03","Diptera","Platycheirus","sp","Syrphidae","Platycheirus sp",2021-04-13,102
"1161","13.04.2021","9:30","Pinar Villamanrique Sur",5,1,4,"Cistus salviifolius","idem VST5-01","","","","",""," ",2021-04-13,102
"1162","13.04.2021","9:30","Pinar Villamanrique Sur",5,1,5,"Cistus salviifolius","idem VST5-03","","","","",""," ",2021-04-13,102
"1163","13.04.2021","9:30","Pinar Villamanrique Sur",5,1,6,"Halimium halimifolium","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-13,102
