"Site_id","Year","Bosque","Periodo","Anidamiento","poll.sp","plant.sp","comp.fun.pol","comp.fun.pl","robustness.pol","robustness.pl","connectance","asymmetry"
"Gorbea",2022,"3",5,1.27551647505714,11,7,19.1645879739733,20.4583352503984,0.549484652069641,0.431289905835377,0.207792207792208,0.222222222222222
"Gorbea",2022,"2",5,1.13390212256327,14,10,49.1335600524155,41.0458488937362,0.648760286900332,0.542103405555592,0.228571428571429,0.166666666666667
"Gorbea",2022,"1",6,0.652745976544004,13,9,95.8645679246341,93.0649371642442,0.60482415065692,0.510405588309943,0.196581196581197,0.181818181818182
"Gorbea",2022,"4",6,1.90854235353151,9,7,18.9303446449608,18.1555444125105,0.543170862186174,0.47202509554146,0.253968253968254,0.125
"Gorbea",2022,"3",6,0.987230184400015,10,8,19.7664027605339,20.2812440248664,0.561434721472343,0.512263442964013,0.2125,0.111111111111111
"Gorbea",2022,"5",6,0.907750121035988,9,6,24.9776368710655,24.831909187232,0.574379851726219,0.446235239388793,0.277777777777778,0.2
"Gorbea",2022,"2",6,1.16917275101935,13,10,39.6999475086974,44.4194455459386,0.585632571145346,0.525501584768955,0.2,0.130434782608696
"Gorbea",2022,"1",7,0.671021133409668,17,15,122.9989127139,122.557451158512,0.585391555674165,0.572531135496555,0.145098039215686,0.0625
"Gorbea",2022,"2",7,0.527627267913575,7,6,53.1467886797678,52.5828968445635,0.568409115843399,0.499942202872768,0.333333333333333,0.0769230769230769
"Gorbea",2022,"4",7,1.2261986512686,13,7,25.3833485773463,26.5987432729305,0.553131781793545,0.393806787899129,0.186813186813187,0.3
"Gorbea",2022,"5",7,0.16349517167781,7,3,64.8520898805634,63.0276983540576,0.621430968903158,0.255079365079365,0.380952380952381,0.4
"Gorbea",2022,"3",7,1.62419567419293,12,11,31.8533938898383,30.1960255147532,0.568822107544652,0.542368538277723,0.196969696969697,0.0434782608695652
