"","X.x","Planta","Periodo","Bosque","Year","Site","Semillas_viables","scaled_seeds","id_planta","X.y","Degree","Specialization","Closeness","nestedcontribution","match","tot.visits.pl","poll.sp","plant.sp"
"979",979,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",44,1.00245033237191,"6.06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"980",980,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",47,1.18717074850596,"6.06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"981",981,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",45,1.06402380441659,"6.06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"982",982,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",28,0.0172747796569805,"6.06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"983",983,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",33,0.325142139880396,"6.06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"984",984,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",29,0.0788482517016635,"6.06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"985",985,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",34,0.386715611925079,"6.06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"986",986,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",38,0.633009500103811,"6.06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"987",987,"Cistus crispus",8,"Villamanrique Sur",2021,"Doñana",13,-0.906327301013265,"6.06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"988",988,"Cistus crispus",8,"Villamanrique Sur",2021,"Doñana",15,-0.783180356923899,"6.06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"989",989,"Cistus crispus",9,"Villamanrique Sur",2021,"Doñana",0,-1.70678243759414,"6.06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"990",990,"Cistus crispus",5,"Villamanrique Sur",2021,"Doñana",12,-0.967900773057948,"7.08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"991",991,"Cistus crispus",5,"Villamanrique Sur",2021,"Doñana",2,-1.58363549350478,"7.09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"992",992,"Cistus crispus",5,"Villamanrique Sur",2021,"Doñana",7,-1.27576813328136,"7.09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"993",993,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",0,-1.70678243759414,"7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"994",994,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",42,0.879303388282543,"7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"995",995,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",38,0.633009500103811,"7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"996",996,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",42,0.879303388282543,"7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"997",997,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",29,0.0788482517016635,"(8,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"998",998,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",58,1.86447894099747,"(8,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"999",999,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",23,-0.290592580566435,"(8,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000",1000,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",59,1.92605241304215,"(8,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001",1001,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",37,0.571436028059128,"(8,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002",1002,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",23,-0.290592580566435,"(8,08)3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003",1003,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",34,0.386715611925079,"(8,08)3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004",1004,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",27,-0.0442986923877025,"(8,08)3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005",1005,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",34,0.386715611925079,"(8,08)3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006",1006,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",28,0.0172747796569805,"(8,08)3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007",1007,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",29,0.0788482517016635,"(8,08)3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008",1008,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",30,0.140421723746346,"(8,08)3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009",1009,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",13,-0.906327301013265,"(8,08)3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010",1010,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",17,-0.660033412834533,"(8,08)3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011",1011,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",13,-0.906327301013265,"(8,08)3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012",1012,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",43,0.940876860327226,"(8,08)4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013",1013,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",30,0.140421723746346,"(8,08)4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014",1014,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",38,0.633009500103811,"(8,08)4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015",1015,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",58,1.86447894099747,"(8,08)4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016",1016,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",40,0.756156444193177,"(8,08)4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017",1017,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",13,-0.906327301013265,"(8,08)4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018",1018,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",18,-0.59845994078985,"(8,08)4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019",1019,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",14,-0.844753828968582,"(8,08)4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020",1020,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",17,-0.660033412834533,"(8,08)4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021",1021,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",61,2.04919935713152,"8.09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022",1022,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",42,0.879303388282543,"8.09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023",1023,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",28,0.0172747796569805,"8.09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024",1024,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",60,1.98762588508684,"8.09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025",1025,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",0,-1.70678243759414,"8.09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026",1026,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",1,-1.64520896554946,"8.09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027",1027,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",26,-0.105872164432386,"8.09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028",1028,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",13,-0.906327301013265,"8.09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029",1029,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",24,-0.229019108521752,"(8,10)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030",1030,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",11,-1.02947424510263,"(8,10)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031",1031,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",18,-0.59845994078985,"(8,10)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032",1032,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",17,-0.660033412834533,"(8,10)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033",1033,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",8,-1.21419466123668,"(8,10)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034",1034,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",8,-1.21419466123668,"(8,10)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035",1035,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",23,-0.290592580566435,"(8,10)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036",1036,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",32,0.263568667835713,"(8,10)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037",1037,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",40,0.756156444193177,"(8,10)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038",1038,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",28,0.0172747796569805,"(8,10)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039",1039,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",40,0.756156444193177,"(8,10)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040",1040,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",43,0.940876860327226,"(8,10)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041",1041,"Cistus crispus",8,"Villamanrique Sur",2021,"Doñana",27,-0.0442986923877025,"9.02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042",1042,"Cistus crispus",8,"Villamanrique Sur",2021,"Doñana",10,-1.09104771714731,"9.02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043",1043,"Cistus crispus",8,"Villamanrique Sur",2021,"Doñana",23,-0.290592580566435,"9.02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044",1044,"Cistus crispus",8,"Villamanrique Sur",2021,"Doñana",0,-1.70678243759414,"9.02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045",1045,"Cistus crispus",9,"Villamanrique Sur",2021,"Doñana",33,0.325142139880396,"9.02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046",1046,"Cistus crispus",9,"Villamanrique Sur",2021,"Doñana",17,-0.660033412834533,"9.02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047",1047,"Cistus crispus",5,"Villamanrique Sur",2021,"Doñana",53,1.55661158077406,"9.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048",1048,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",32,0.263568667835713,"9.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1049,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",54,1.61818505281874,"9.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050",1050,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",51,1.43346463668469,"9.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051",1051,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",57,1.80290546895279,"9.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052",1052,"Cistus crispus",6,"Villamanrique Sur",2021,"Doñana",46,1.12559727646127,"9.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053",1053,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",13,-0.906327301013265,"9.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054",1054,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",30,0.140421723746346,"9.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055",1055,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",28,0.0172747796569805,"9.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056",1056,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",34,0.386715611925079,"9.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057",1057,"Cistus crispus",7,"Villamanrique Sur",2021,"Doñana",32,0.263568667835713,"9.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058",1058,"Cistus crispus",8,"Villamanrique Sur",2021,"Doñana",13,-0.906327301013265,"9.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059",1059,"Cistus crispus",8,"Villamanrique Sur",2021,"Doñana",16,-0.721606884879216,"9.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060",1060,"Cistus salviifolius",5,"Villamanrique Sur",2021,"Doñana",47,0.613310046477745,"(1,01)2",277,0.823529411764706,1.06962785114046,0.315751003597811,1.52453665436326,"Doñana_2021_Villamanrique Sur_5",48,17,3
"1061",1061,"Cistus salviifolius",5,"Villamanrique Sur",2021,"Doñana",45,0.490025855282707,"(1,01)2",277,0.823529411764706,1.06962785114046,0.315751003597811,1.52453665436326,"Doñana_2021_Villamanrique Sur_5",48,17,3
"1062",1062,"Cistus salviifolius",5,"Villamanrique Sur",2021,"Doñana",48,0.674952142075264,"(1,01)2",277,0.823529411764706,1.06962785114046,0.315751003597811,1.52453665436326,"Doñana_2021_Villamanrique Sur_5",48,17,3
"1063",1063,"Cistus salviifolius",5,"Villamanrique Sur",2021,"Doñana",11,-1.60580539503294,"(1,01)2",277,0.823529411764706,1.06962785114046,0.315751003597811,1.52453665436326,"Doñana_2021_Villamanrique Sur_5",48,17,3
"1064",1064,"Cistus salviifolius",5,"Villamanrique Sur",2021,"Doñana",27,-0.619531865472635,"(1,01)2",277,0.823529411764706,1.06962785114046,0.315751003597811,1.52453665436326,"Doñana_2021_Villamanrique Sur_5",48,17,3
"1065",1065,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",38,0.058531186100074,"1.03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066",1066,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",46,0.551667950880226,"1.03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067",1067,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",38,0.058531186100074,"1.03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068",1068,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",43,0.366741664087669,"1.03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069",1069,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",41,0.243457472892631,"1.03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070",1070,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",62,1.53794148044053,"(1,06)1",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1071",1071,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",58,1.29137309805045,"(1,06)1",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1072",1072,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",69,1.96943614962316,"(1,06)1",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1073",1073,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",54,1.04480471566038,"(1,06)1",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1074",1074,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",44,0.428383759685188,"(1,06)1",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1075",1075,"Cistus salviifolius",5,"Villamanrique Sur",2021,"Doñana",59,1.35301519364797,"(1,06)1",277,0.823529411764706,1.06962785114046,0.315751003597811,1.52453665436326,"Doñana_2021_Villamanrique Sur_5",48,17,3
"1076",1076,"Cistus salviifolius",5,"Villamanrique Sur",2021,"Doñana",39,0.120173281697593,"(1,06)1",277,0.823529411764706,1.06962785114046,0.315751003597811,1.52453665436326,"Doñana_2021_Villamanrique Sur_5",48,17,3
"1077",1077,"Cistus salviifolius",5,"Villamanrique Sur",2021,"Doñana",69,1.96943614962316,"(1,06)1",277,0.823529411764706,1.06962785114046,0.315751003597811,1.52453665436326,"Doñana_2021_Villamanrique Sur_5",48,17,3
"1078",1078,"Cistus salviifolius",5,"Villamanrique Sur",2021,"Doñana",49,0.736594237672783,"(1,06)1",277,0.823529411764706,1.06962785114046,0.315751003597811,1.52453665436326,"Doñana_2021_Villamanrique Sur_5",48,17,3
"1079",1079,"Cistus salviifolius",5,"Villamanrique Sur",2021,"Doñana",49,0.736594237672783,"(1,06)1",277,0.823529411764706,1.06962785114046,0.315751003597811,1.52453665436326,"Doñana_2021_Villamanrique Sur_5",48,17,3
"1080",1080,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",49,0.736594237672783,"(1,06)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081",1081,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",59,1.35301519364797,"(1,06)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082",1082,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",40,0.181815377295112,"(1,06)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083",1083,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",52,0.921520524465339,"(1,06)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084",1084,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",53,0.983162620062858,"(1,06)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085",1085,"Cistus salviifolius",6,"Villamanrique Sur",2021,"Doñana",18,-1.17431072585031,"1.1",280,0.533333333333333,0.3,0.337583752023457,0.814347650297963,"Doñana_2021_Villamanrique Sur_6",11,15,3
"1086",1086,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",41,0.243457472892631,"2.03",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1087",1087,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",32,-0.31132138748504,"2.03",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1088",1088,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",53,0.983162620062858,"2.03",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1089",1089,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",21,-0.989384439057748,"2.03",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1090",1090,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",32,-0.31132138748504,"2.03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091",1091,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",34,-0.188037196290002,"2.03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092",1092,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",39,0.120173281697593,"2.03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093",1093,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",41,0.243457472892631,"2.03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094",1094,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",37,-0.00311090949744495,"2.09",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1095",1095,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",54,1.04480471566038,"2.09",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1096",1096,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",23,-0.86610024786271,"2.09",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1097",1097,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",22,-0.927742343460229,"2.09",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1098",1098,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",42,0.30509956849015,"2.09",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1099",1099,"Cistus salviifolius",6,"Villamanrique Sur",2021,"Doñana",17,-1.23595282144782,"2.1",280,0.533333333333333,0.3,0.337583752023457,0.814347650297963,"Doñana_2021_Villamanrique Sur_6",11,15,3
"1100",1100,"Cistus salviifolius",5,"Villamanrique Sur",2021,"Doñana",43,0.366741664087669,"3.04",277,0.823529411764706,1.06962785114046,0.315751003597811,1.52453665436326,"Doñana_2021_Villamanrique Sur_5",48,17,3
"1101",1101,"Cistus salviifolius",5,"Villamanrique Sur",2021,"Doñana",39,0.120173281697593,"3.04",277,0.823529411764706,1.06962785114046,0.315751003597811,1.52453665436326,"Doñana_2021_Villamanrique Sur_5",48,17,3
"1102",1102,"Cistus salviifolius",5,"Villamanrique Sur",2021,"Doñana",57,1.22973100245293,"3.04",277,0.823529411764706,1.06962785114046,0.315751003597811,1.52453665436326,"Doñana_2021_Villamanrique Sur_5",48,17,3
"1103",1103,"Cistus salviifolius",5,"Villamanrique Sur",2021,"Doñana",56,1.16808890685542,"3.04",277,0.823529411764706,1.06962785114046,0.315751003597811,1.52453665436326,"Doñana_2021_Villamanrique Sur_5",48,17,3
"1104",1104,"Cistus salviifolius",5,"Villamanrique Sur",2021,"Doñana",56,1.16808890685542,"3.04",277,0.823529411764706,1.06962785114046,0.315751003597811,1.52453665436326,"Doñana_2021_Villamanrique Sur_5",48,17,3
"1105",1105,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",71,2.0927203408182,"3.07",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1106",1106,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",51,0.85987842886782,"3.07",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1107",1107,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",46,0.551667950880226,"3.07",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1108",1108,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",47,0.613310046477745,"3.07",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1109",1109,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",61,1.47629938484301,"3.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110",1110,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",50,0.798236333270302,"3.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",1111,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",59,1.35301519364797,"3.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",1112,"Cistus salviifolius",3,"Villamanrique Sur",2021,"Doñana",38,0.058531186100074,"3.07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113",1113,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",61,1.47629938484301,"3.09",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1114",1114,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",63,1.59958357603805,"3.09",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
"1115",1115,"Cistus salviifolius",2,"Villamanrique Sur",2021,"Doñana",55,1.1064468112579,"3.09",273,1,1.375,0.0850315907010943,2.06125375253363,"Doñana_2021_Villamanrique Sur_2",78,13,2
