"","Planta","Periodo","Bosque","Year","Site","Semillas_viables","scaled_seeds","id_planta"
"774","Cistus ladanifer",3,"Villamanrique Chaparral","2021","Doñana",563,0.726328110748071,"8.03"
"775","Cistus ladanifer",3,"Villamanrique Chaparral","2021","Doñana",437,0.202815312552907,"8.03"
"776","Cistus ladanifer",3,"Villamanrique Chaparral","2021","Doñana",0,-1.61286002721921,"8.03"
"777","Cistus ladanifer",3,"Villamanrique Chaparral","2021","Doñana",366,-0.0921799943665905,"10.02"
"778","Cistus ladanifer",3,"Villamanrique Chaparral","2021","Doñana",25,-1.50898844027573,"10.02"
"779","Cistus ladanifer",3,"Villamanrique Chaparral","2021","Doñana",442,0.223589629941604,"10.06"
"780","Cistus ladanifer",3,"Villamanrique Chaparral","2021","Doñana",458,0.290067445585434,"10.08"
"781","Cistus ladanifer",3,"Villamanrique Chaparral","2021","Doñana",137,-1.04364373076891,"10.08"
"782","Cistus ladanifer",3,"Villamanrique Chaparral","2021","Doñana",1284,3.72198467819818,"10.08"
"783","Cistus ladanifer",4,"Villamanrique Chaparral","2021","Doñana",0,-1.61286002721921,"10.09"
"784","Cistus ladanifer",4,"Villamanrique Chaparral","2021","Doñana",151,-0.985475642080562,"10.09"
"785","Cistus ladanifer",4,"Villamanrique Chaparral","2021","Doñana",64,-1.34694876464389,"10.09"
"786","Cistus ladanifer",4,"Villamanrique Chaparral","2021","Doñana",276,-0.466117707363137,"10.09"
"787","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",50,0.798236333270302,"7.09"
"788","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",56,1.16808890685542,"(1,01)2"
"789","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",52,0.921520524465339,"(1,01)2"
"790","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",26,-0.681173961070153,"(1,01)2"
"791","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",30,-0.434605578680078,"(1,01)2"
"792","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",40,0.181815377295112,"(1,01)2"
"793","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",41,0.243457472892631,"(1,08)1"
"794","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",42,0.30509956849015,"(1,08)1"
"795","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",19,-1.11266863025279,"(1,08)1"
"796","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",49,0.736594237672783,"(1,08)1"
"797","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",25,-0.742816056667672,"(1,08)1"
"798","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",38,0.058531186100074,"(1,08)1"
"799","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",31,-0.372963483082559,"(1,08)1"
"800","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",39,0.120173281697593,"(1,08)1"
"801","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",30,-0.434605578680078,"(1,08)1"
"802","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",36,-0.0647530050949639,"(1,08)1"
"803","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",49,0.736594237672783,"(1,08)1"
"804","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",28,-0.557889769875116,"(1,08)1"
"805","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",25,-0.742816056667672,"(1,08)1"
"806","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",13,-1.4825212038379,"(1,08)1"
"807","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",0,-2.28386844660565,"1.1"
"808","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",47,0.613310046477745,"1.1"
"809","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",58,1.29137309805045,"1.1"
"810","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",31,-0.372963483082559,"1.1"
"811","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",47,0.613310046477745,"1.1"
"812","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",44,0.428383759685188,"2.01"
"813","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",39,0.120173281697593,"2.01"
"814","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",0,-2.28386844660565,"2.01"
"815","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",49,0.736594237672783,"2.01"
"816","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",48,0.674952142075264,"(2,06)1"
"817","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",51,0.85987842886782,"(2,06)1"
"818","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",56,1.16808890685542,"(2,06)1"
"819","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",36,-0.0647530050949639,"(2,06)1"
"820","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",43,0.366741664087669,"(2,06)1"
"821","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",27,-0.619531865472635,"(2,06)1"
"822","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",31,-0.372963483082559,"(2,06)1"
"823","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",28,-0.557889769875116,"(2,06)1"
"824","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",40,0.181815377295112,"(2,06)1"
"825","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",48,0.674952142075264,"3.02"
"826","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",41,0.243457472892631,"3.02"
"827","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",52,0.921520524465339,"3.02"
"828","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",48,0.674952142075264,"3.02"
"829","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",46,0.551667950880226,"3.02"
"830","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",32,-0.31132138748504,"3.07"
"831","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",0,-2.28386844660565,"3.07"
"832","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",43,0.366741664087669,"3.07"
"833","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",18,-1.17431072585031,"3.07"
"834","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",13,-1.4825212038379,"3.08"
"835","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",6,-1.91401587302053,"3.08"
"836","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",6,-1.91401587302053,"3.08"
"837","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",3,-2.09894215981309,"3.08"
"838","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",32,-0.31132138748504,"3.1"
"839","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",7,-1.85237377742301,"3.1"
"840","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",27,-0.619531865472635,"3.1"
"841","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",49,0.736594237672783,"3.1"
"842","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",41,0.243457472892631,"3.1"
"843","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",8,-1.79073168182549,"4.02"
"844","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",22,-0.927742343460229,"4.02"
"845","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",26,-0.681173961070153,"4.02"
"846","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",30,-0.434605578680078,"4.02"
"847","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",19,-1.11266863025279,"4.02"
"848","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",27,-0.619531865472635,"4.02"
"849","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",33,-0.249679291887521,"4.02"
"850","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",43,0.366741664087669,"4.02"
"851","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",38,0.058531186100074,"4.02"
"852","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",30,-0.434605578680078,"4.02"
"853","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",37,-0.00311090949744495,"4.02"
"854","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",38,0.058531186100074,"4.02"
"855","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",32,-0.31132138748504,"4.02"
"856","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",19,-1.11266863025279,"4.09"
"857","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",44,0.428383759685188,"4.09"
"858","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",11,-1.60580539503294,"4.09"
"859","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",33,-0.249679291887521,"4.09"
"860","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",31,-0.372963483082559,"5.04"
"861","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",24,-0.804458152265191,"5.04"
"862","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",16,-1.29759491704534,"5.04"
"863","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",34,-0.188037196290002,"5.04"
"864","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",35,-0.126395100692483,"5.04"
"865","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",39,0.120173281697593,"5.09"
"866","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",19,-1.11266863025279,"5.09"
"867","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",39,0.120173281697593,"5.09"
"868","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",42,0.30509956849015,"5.06"
"869","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",41,0.243457472892631,"5.06"
"870","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",37,-0.00311090949744495,"5.06"
"871","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",24,-0.804458152265191,"5.06"
"872","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",34,-0.188037196290002,"5.06"
"873","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",22,-0.927742343460229,"(6,06)1"
"874","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",61,1.47629938484301,"(6,06)1"
"875","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",61,1.47629938484301,"(6,06)1"
"876","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",52,0.921520524465339,"(6,06)1"
"877","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",53,0.983162620062858,"(6,06)1"
"878","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",42,0.30509956849015,"(6,06)1"
"879","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",26,-0.681173961070153,"(6,06)1"
"880","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",39,0.120173281697593,"(6,06)1"
"881","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",56,1.16808890685542,"(6,06)1"
"882","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",7,-1.85237377742301,"(6,06)1"
"883","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",38,0.058531186100074,"(6,06)2"
"884","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",49,0.736594237672783,"(6,06)2"
"885","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",28,-0.557889769875116,"(6,06)2"
"886","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",49,0.736594237672783,"(6,06)2"
"887","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",0,-2.28386844660565,"(6,06)2"
"888","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",53,0.983162620062858,"6.08"
"889","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",51,0.85987842886782,"6.08"
"890","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",42,0.30509956849015,"6.08"
"891","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",63,1.59958357603805,"6.08"
"892","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",4,-2.03730006421557,"(7,08)2"
"893","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",27,-0.619531865472635,"(7,08)2"
"894","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",11,-1.60580539503294,"(7,08)2"
"895","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",17,-1.23595282144782,"(7,08)2"
"896","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",11,-1.60580539503294,"(7,08)2"
"897","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",38,0.058531186100074,"(7,08)2"
"898","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",48,0.674952142075264,"(7,08)2"
"899","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",47,0.613310046477745,"(7,08)2"
"900","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",56,1.16808890685542,"7.09"
"901","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",21,-0.989384439057748,"7.09"
"902","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",50,0.798236333270302,"7.09"
"903","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",46,0.551667950880226,"7.09"
"904","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",5,-1.97565796861805,"7.09"
"905","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",0,-2.28386844660565,"7.09"
"906","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",31,-0.372963483082559,"7.09"
"907","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",63,1.59958357603805,"7.09"
"908","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",43,0.366741664087669,"7.09"
"909","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",36,-0.0647530050949639,"7.09"
"910","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",38,0.058531186100074,"7.09"
"911","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",0,-2.28386844660565,"7.09"
"912","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",36,-0.0647530050949639,"7.09"
"913","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",15,-1.35923701264286,"(8,03)1"
"914","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",13,-1.4825212038379,"(8,03)1"
"915","Cistus salviifolius",6,"Villamanrique Chaparral","2021","Doñana",20,-1.05102653465527,"(8,03)1"
"916","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",18,-1.17431072585031,"(8,03)2"
"917","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",14,-1.42087910824038,"(8,03)2"
"918","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",27,-0.619531865472635,"(8,03)2"
"919","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",25,-0.742816056667672,"(8,03)2"
"920","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",25,-0.742816056667672,"(8,03)2"
"921","Cistus salviifolius",5,"Villamanrique Chaparral","2021","Doñana",19,-1.11266863025279,"(8,03)2"
"922","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",33,-0.249679291887521,"9.06"
"923","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",15,-1.35923701264286,"9.06"
"924","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",0,-2.28386844660565,"9.06"
"925","Cistus salviifolius",3,"Villamanrique Chaparral","2021","Doñana",40,0.181815377295112,"9.06"
"926","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",27,-0.619531865472635,"9.06"
"927","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",13,-1.4825212038379,"9.06"
"928","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",30,-0.434605578680078,"9.06"
"929","Cistus salviifolius",4,"Villamanrique Chaparral","2021","Doñana",27,-0.619531865472635,"9.06"
"930","Halimium halimifolium",5,"Villamanrique Sur","2021","Doñana",66,2.92269440211221,"1.09"
"931","Halimium halimifolium",5,"Villamanrique Sur","2021","Doñana",28,0.491193328365285,"1.09"
"932","Halimium halimifolium",5,"Villamanrique Sur","2021","Doñana",55,2.21883882813284,"1.09"
"933","Halimium halimifolium",5,"Villamanrique Sur","2021","Doñana",62,2.66674692066517,"1.09"
"934","Halimium halimifolium",5,"Villamanrique Sur","2021","Doñana",0,-1.30043904176403,"1.09"
"935","Halimium halimifolium",5,"Villamanrique Sur","2021","Doñana",55,2.21883882813284,"1.09"
"936","Halimium halimifolium",5,"Villamanrique Sur","2021","Doñana",0,-1.30043904176403,"1.09"
"937","Halimium halimifolium",5,"Villamanrique Sur","2021","Doñana",62,2.66674692066517,"1.09"
"938","Halimium halimifolium",5,"Villamanrique Sur","2021","Doñana",57,2.34681256885636,"1.09"
"939","Halimium halimifolium",6,"Villamanrique Sur","2021","Doñana",47,1.70694386523875,"1.09"
"940","Halimium halimifolium",6,"Villamanrique Sur","2021","Doñana",46,1.64295699487699,"1.09"
"941","Halimium halimifolium",6,"Villamanrique Sur","2021","Doñana",43,1.4509963837917,"1.09"
"942","Halimium halimifolium",6,"Villamanrique Sur","2021","Doñana",32,0.74714080981233,"1.09"
"943","Halimium halimifolium",6,"Villamanrique Sur","2021","Doñana",51,1.9628913466858,"1.09"
"944","Halimium halimifolium",6,"Villamanrique Sur","2021","Doñana",16,-0.27664911597585,"1.09"
"945","Halimium halimifolium",6,"Villamanrique Sur","2021","Doñana",47,1.70694386523875,"1.09"
"946","Halimium halimifolium",6,"Villamanrique Sur","2021","Doñana",44,1.51498325415347,"1.09"
"947","Halimium halimifolium",7,"Villamanrique Sur","2021","Doñana",45,1.57897012451523,"1.09"
"948","Halimium halimifolium",6,"Villamanrique Sur","2021","Doñana",41,1.32302264306818,"(3,01)1"
"949","Halimium halimifolium",6,"Villamanrique Sur","2021","Doñana",28,0.491193328365285,"(3,01)1"
"950","Halimium halimifolium",6,"Villamanrique Sur","2021","Doñana",11,-0.596583467784657,"(3,01)1"
"951","Halimium halimifolium",6,"Villamanrique Sur","2021","Doñana",26,0.363219587641763,"(3,01)1"
"952","Halimium halimifolium",7,"Villamanrique Sur","2021","Doñana",20,-0.0207016345288052,"(3,01)1"
"953","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",21,-0.413739524655801,"(3,06)1"
"954","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",25,-0.167445636477069,"(3,06)1"
"955","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",21,-0.413739524655801,"(3,06)1"
"956","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",29,0.0788482517016635,"(3,06)1"
"957","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",18,-0.59845994078985,"(3,06)2"
"958","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",26,-0.105872164432386,"(3,06)2"
"959","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",23,-0.290592580566435,"(3,06)2"
"960","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",24,-0.229019108521752,"(3,06)2"
"961","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",47,1.18717074850596,"5.04"
"962","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",57,1.80290546895279,"5.04"
"963","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",58,1.86447894099747,"5.04"
"964","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",55,1.67975852486342,"5.04"
"965","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",56,1.7413319969081,"5.04"
