"","X.1","X","Fecha","Bosque","Especie.planta","Numero.flores","full.x","Periodo","full.y","full","Site","Year"
"1492",1492,1492,"2020-03-10","Pinar Aznalcazar","Lavandula stoechas",3,1,2,NA,NA,"Doñana",2020
"1493",1493,1493,"2020-03-10","Pinar Aznalcazar","Lavandula stoechas",7,1,2,NA,NA,"Doñana",2020
"1494",1494,1494,"2020-03-10","Pinar Aznalcazar","Lavandula stoechas",19,1,2,NA,NA,"Doñana",2020
"1495",1495,1495,"2020-03-12","Pinar Puebla","Cistus ladanifer",2,1,3,NA,NA,"Doñana",2020
"1496",1496,1496,"2020-03-12","Pinar Puebla","Cistus ladanifer",5,1,3,NA,NA,"Doñana",2020
"1497",1497,1497,"2020-03-12","Pinar Puebla","Cistus ladanifer",1,1,3,NA,NA,"Doñana",2020
"1498",1498,1498,"2020-03-12","Pinar Puebla","Cistus ladanifer",1,1,3,NA,NA,"Doñana",2020
"1499",1499,1499,"2020-03-12","Pinar Puebla","Cistus ladanifer",3,1,3,NA,NA,"Doñana",2020
"1500",1500,1500,"2020-03-12","Pinar Puebla","Cistus ladanifer",13,1,3,NA,NA,"Doñana",2020
"1501",1501,1501,"2020-03-12","Pinar Puebla","Rosmarinus officinalis",50,1,3,NA,NA,"Doñana",2020
"1502",1502,1502,"2020-03-12","Pinar Puebla","Lavandula stoechas",70,1,3,NA,NA,"Doñana",2020
"1503",1503,1503,"2020-03-12","Pinar Puebla","Cistus ladanifer",4,1,3,NA,NA,"Doñana",2020
"1504",1504,1504,"2020-03-12","Pinar Puebla","Cistus salviifolius",11,1,3,NA,NA,"Doñana",2020
"1505",1505,1505,"2020-03-12","Pinar Puebla","Cistus salviifolius",8,1,3,NA,NA,"Doñana",2020
"1506",1506,1506,"2020-03-12","Pinar Puebla","Cistus salviifolius",2,1,3,NA,NA,"Doñana",2020
"1507",1507,1507,"2020-03-12","Pinar Puebla","Cistus salviifolius",11,1,3,NA,NA,"Doñana",2020
"1508",1508,1508,"2020-03-12","Pinar Puebla","Cistus salviifolius",4,1,3,NA,NA,"Doñana",2020
"1509",1509,1509,"2020-03-12","Pinar Puebla","Cistus salviifolius",10,1,3,NA,NA,"Doñana",2020
"1510",1510,1510,"2020-03-12","Pinar Puebla","Cistus salviifolius",16,1,3,NA,NA,"Doñana",2020
"1511",1511,1511,"2020-03-12","Pinar Puebla","Cistus salviifolius",26,1,3,NA,NA,"Doñana",2020
"1512",1512,1512,"2020-03-12","Pinar Puebla","Cistus salviifolius",31,1,3,NA,NA,"Doñana",2020
"1513",1513,1513,"2020-03-12","Pinar Puebla","Cistus salviifolius",21,1,3,NA,NA,"Doñana",2020
"1514",1514,1514,"2020-03-12","Pinar Puebla","Cistus salviifolius",16,1,3,NA,NA,"Doñana",2020
"1515",1515,1515,"2020-03-12","Pinar Puebla","Cistus salviifolius",18,1,3,NA,NA,"Doñana",2020
"1516",1516,1516,"2020-03-12","Pinar Puebla","Cistus salviifolius",10,1,3,NA,NA,"Doñana",2020
"1517",1517,1517,"2020-03-12","Pinar Puebla","Cistus salviifolius",8,1,3,NA,NA,"Doñana",2020
"1518",1518,1518,"2020-03-12","Pinar Puebla","Cistus salviifolius",5,1,3,NA,NA,"Doñana",2020
"1519",1519,1519,"2020-03-12","Pinar Puebla","Cistus salviifolius",16,1,3,NA,NA,"Doñana",2020
"1520",1520,1520,"2020-03-12","Pinar Puebla","Cistus salviifolius",10,1,3,NA,NA,"Doñana",2020
"1521",1521,1521,"2020-03-12","Pinar Puebla","Cistus salviifolius",28,1,3,NA,NA,"Doñana",2020
"1522",1522,1522,"2020-03-12","Pinar Puebla","Cistus salviifolius",37,1,3,NA,NA,"Doñana",2020
"1523",1523,1523,"2020-03-12","Pinar Puebla","Cistus salviifolius",24,1,3,NA,NA,"Doñana",2020
"1524",1524,1524,"2020-03-12","Pinar Puebla","Cistus salviifolius",18,1,3,NA,NA,"Doñana",2020
"1525",1525,1525,"2020-03-12","Pinar Puebla","Cistus salviifolius",18,1,3,NA,NA,"Doñana",2020
"1526",1526,1526,"2020-03-12","Pinar Puebla","Cistus salviifolius",27,1,3,NA,NA,"Doñana",2020
"1527",1527,1527,"2020-03-12","Pinar Puebla","Cistus salviifolius",7,1,3,NA,NA,"Doñana",2020
"1528",1528,1528,"2020-03-12","Pinar Puebla","Cistus salviifolius",8,1,3,NA,NA,"Doñana",2020
"1529",1529,1529,"2020-03-12","Pinar Puebla","Cistus salviifolius",13,1,3,NA,NA,"Doñana",2020
"1530",1530,1530,"2020-03-12","Pinar Puebla","Cistus salviifolius",24,1,3,NA,NA,"Doñana",2020
"1531",1531,1531,"2020-03-12","Pinar Puebla","Cistus salviifolius",8,1,3,NA,NA,"Doñana",2020
"1532",1532,1532,"2020-03-12","Pinar Puebla","Cistus salviifolius",14,1,3,NA,NA,"Doñana",2020
"1533",1533,1533,"2020-03-12","Pinar Puebla","Cistus salviifolius",8,1,3,NA,NA,"Doñana",2020
"1534",1534,1534,"2020-03-12","Pinar Puebla","Cistus salviifolius",4,1,3,NA,NA,"Doñana",2020
"1535",1535,1535,"2020-03-12","Pinar Puebla","Cistus salviifolius",3,1,3,NA,NA,"Doñana",2020
"1536",1536,1536,"2020-03-12","Pinar Puebla","Cistus salviifolius",8,1,3,NA,NA,"Doñana",2020
"1537",1537,1537,"2020-03-12","Pinar Puebla","Cistus salviifolius",8,1,3,NA,NA,"Doñana",2020
"1538",1538,1538,"2020-03-12","Pinar Puebla","Cistus salviifolius",6,1,3,NA,NA,"Doñana",2020
"1539",1539,1539,"2020-03-12","Pinar Puebla","Cistus salviifolius",10,1,3,NA,NA,"Doñana",2020
"1540",1540,1540,"2020-03-12","Pinar Puebla","Cistus salviifolius",15,1,3,NA,NA,"Doñana",2020
"1541",1541,1541,"2020-03-12","Pinar Puebla","Cistus salviifolius",8,1,3,NA,NA,"Doñana",2020
"1542",1542,1542,"2020-03-12","Pinar Puebla","Cistus salviifolius",13,1,3,NA,NA,"Doñana",2020
"1543",1543,1543,"2020-03-12","Pinar Puebla","Cistus salviifolius",9,1,3,NA,NA,"Doñana",2020
"1544",1544,1544,"2020-03-12","Pinar Puebla","Cistus salviifolius",5,1,3,NA,NA,"Doñana",2020
"1545",1545,1545,"2020-03-12","Pinar Puebla","Cistus salviifolius",8,1,3,NA,NA,"Doñana",2020
"1546",1546,1546,"2020-03-12","Pinar Puebla","Cistus salviifolius",4,1,3,NA,NA,"Doñana",2020
"1547",1547,1547,"2020-03-12","Pinar Puebla","Cistus salviifolius",28,1,3,NA,NA,"Doñana",2020
"1548",1548,1548,"2020-04-19","Pinar Puebla","Cistus salviifolius",1,1,3,NA,NA,"Doñana",2020
"1549",1549,1549,"2020-04-19","Pinar Puebla","Leontodon hispidus",90,1,3,NA,NA,"Doñana",2020
"1550",1550,1550,"2020-04-19","Pinar Puebla","Erodium foetidum",10,1,3,NA,NA,"Doñana",2020
"1551",1551,1551,"2020-04-19","Pinar Puebla","Lysimachia arvensis",4,1,3,NA,NA,"Doñana",2020
"1552",1552,1552,"2020-04-19","Pinar Puebla","Ornitopys sativus",30,1,3,NA,NA,"Doñana",2020
"1553",1553,1553,"2020-04-19","Pinar Puebla","Phelipanche nama",30,1,3,NA,NA,"Doñana",2020
"1554",1554,1554,"2020-04-19","Pinar Puebla","Cistus crispus",34,1,3,NA,NA,"Doñana",2020
"1555",1555,1555,"2020-04-19","Pinar Puebla","Lavandula stoechas",7,1,3,NA,NA,"Doñana",2020
"1556",1556,1556,"2020-04-19","Pinar Puebla","Cistus salviifolius",3,1,3,NA,NA,"Doñana",2020
"1557",1557,1557,"2020-04-19","Pinar Puebla","Cistus salviifolius",2,1,3,NA,NA,"Doñana",2020
"1558",1558,1558,"2020-04-19","Pinar Puebla","Cistus salviifolius",1,1,3,NA,NA,"Doñana",2020
"1559",1559,1559,"2020-04-19","Pinar Puebla","Lavandula stoechas",60,1,3,NA,NA,"Doñana",2020
"1560",1560,1560,"2020-04-22","Pinar Hinojos","Halimium commutatum",1,1,3,NA,NA,"Doñana",2020
"1561",1561,1561,"2020-04-22","Pinar Hinojos","Cistus libanotis",3,1,3,NA,NA,"Doñana",2020
"1562",1562,1562,"2020-04-22","Pinar Hinojos","Cistus libanotis",3,1,3,NA,NA,"Doñana",2020
"1563",1563,1563,"2020-04-22","Pinar Hinojos","Cistus libanotis",1,1,3,NA,NA,"Doñana",2020
"1564",1564,1564,"2020-04-22","Pinar Hinojos","Halimium commutatum",1,1,3,NA,NA,"Doñana",2020
"1565",1565,1565,"2020-04-23","Villamanrique Sur","Cistus crispus",30,1,3,NA,NA,"Doñana",2020
"1566",1566,1566,"2020-04-23","Villamanrique Sur","Cistus crispus",3,1,3,NA,NA,"Doñana",2020
"1567",1567,1567,"2020-04-23","Villamanrique Sur","Halimium halimifolium",20,1,3,NA,NA,"Doñana",2020
"1568",1568,1568,"2020-04-23","Villamanrique Sur","Halimium halimifolium",25,1,3,NA,NA,"Doñana",2020
"1569",1569,1569,"2020-04-23","Villamanrique Sur","Halimium halimifolium",30,1,3,NA,NA,"Doñana",2020
"1570",1570,1570,"2020-04-23","Villamanrique Sur","Halimium halimifolium",6,1,3,NA,NA,"Doñana",2020
"1571",1571,1571,"2020-04-23","Villamanrique Sur","Halimium halimifolium",30,1,3,NA,NA,"Doñana",2020
"1572",1572,1572,"2020-04-23","Villamanrique Sur","Halimium halimifolium",40,1,3,NA,NA,"Doñana",2020
"1573",1573,1573,"2020-04-23","Villamanrique Sur","Halimium halimifolium",20,1,3,NA,NA,"Doñana",2020
"1574",1574,1574,"2020-04-23","Villamanrique Sur","Halimium halimifolium",30,1,3,NA,NA,"Doñana",2020
"1575",1575,1575,"2020-04-23","Villamanrique Sur","Halimium halimifolium",60,1,3,NA,NA,"Doñana",2020
"1576",1576,1576,"2020-04-23","Villamanrique Sur","Halimium halimifolium",15,1,3,NA,NA,"Doñana",2020
"1577",1577,1577,"2020-04-23","Villamanrique Sur","Halimium halimifolium",20,1,3,NA,NA,"Doñana",2020
"1578",1578,1578,"2020-04-23","Villamanrique Sur","Halimium halimifolium",10,1,3,NA,NA,"Doñana",2020
"1579",1579,1579,"2020-04-23","Villamanrique Sur","Halimium halimifolium",18,1,3,NA,NA,"Doñana",2020
"1580",1580,1580,"2020-04-23","Villamanrique Sur","Halimium halimifolium",40,1,3,NA,NA,"Doñana",2020
"1581",1581,1581,"2020-04-23","Villamanrique Sur","Halimium halimifolium",20,1,3,NA,NA,"Doñana",2020
"1582",1582,1582,"2020-04-23","Villamanrique Sur","Halimium halimifolium",30,1,3,NA,NA,"Doñana",2020
"1583",1583,1583,"2020-04-23","Villamanrique Sur","Halimium halimifolium",35,1,3,NA,NA,"Doñana",2020
"1584",1584,1584,"2020-04-23","Villamanrique Sur","Leontodon hispidus",96,1,3,NA,NA,"Doñana",2020
"1585",1585,1585,"2020-04-23","Villamanrique Sur","Lysimachia arvensis",4,1,3,NA,NA,"Doñana",2020
"1586",1586,1586,"2020-04-23","Villamanrique Sur","Tuberaria guttata",27,1,3,NA,NA,"Doñana",2020
"1587",1587,1587,"2020-04-23","Villamanrique Sur","Ornitopys sativus",10,1,3,NA,NA,"Doñana",2020
"1588",1588,1588,"2020-04-23","Villamanrique Sur","Tolpis barbata",2,1,3,NA,NA,"Doñana",2020
"1589",1589,1589,"2020-04-23","Villamanrique Sur","Silene colorata",3,1,3,NA,NA,"Doñana",2020
"1590",1590,1590,"2020-04-23","Villamanrique Sur","Halimium halimifolium",16,1,3,NA,NA,"Doñana",2020
"1591",1591,1591,"2020-04-23","Villamanrique Sur","Cistus salviifolius",1,1,3,NA,NA,"Doñana",2020
"1592",1592,1592,"2020-04-23","Villamanrique Sur","Cistus salviifolius",5,1,3,NA,NA,"Doñana",2020
"1593",1593,1593,"2020-04-23","Villamanrique Sur","Cistus salviifolius",12,1,3,NA,NA,"Doñana",2020
"1594",1594,1594,"2020-04-23","Villamanrique Sur","Cistus salviifolius",10,1,3,NA,NA,"Doñana",2020
"1595",1595,1595,"2020-04-23","Villamanrique Sur","Cistus salviifolius",6,1,3,NA,NA,"Doñana",2020
"1596",1596,1596,"2020-04-23","Villamanrique Sur","Cistus salviifolius",0,1,3,NA,NA,"Doñana",2020
"1597",1597,1597,"2020-04-23","Villamanrique Sur","Cistus salviifolius",56,1,3,NA,NA,"Doñana",2020
"1598",1598,1598,"2020-04-23","Villamanrique Sur","Cistus salviifolius",9,1,3,NA,NA,"Doñana",2020
"1599",1599,1599,"2020-04-23","Villamanrique Sur","Cistus salviifolius",10,1,3,NA,NA,"Doñana",2020
"1600",1600,1600,"2020-04-23","Villamanrique Sur","Cistus salviifolius",0,1,3,NA,NA,"Doñana",2020
"1601",1601,1601,"2020-04-24","Villamanrique Chaparral","Cistus crispus",4,1,3,NA,NA,"Doñana",2020
"1602",1602,1602,"2020-04-24","Villamanrique Chaparral","Cistus crispus",2,1,3,NA,NA,"Doñana",2020
"1603",1603,1603,"2020-04-24","Villamanrique Chaparral","Cistus crispus",1,1,3,NA,NA,"Doñana",2020
"1604",1604,1604,"2020-04-24","Villamanrique Chaparral","Cistus crispus",1,1,3,NA,NA,"Doñana",2020
"1605",1605,1605,"2020-04-24","Villamanrique Chaparral","Cistus crispus",15,1,3,NA,NA,"Doñana",2020
"1606",1606,1606,"2020-04-24","Villamanrique Chaparral","Cistus crispus",17,1,3,NA,NA,"Doñana",2020
"1607",1607,1607,"2020-04-24","Villamanrique Chaparral","Cistus crispus",7,1,3,NA,NA,"Doñana",2020
"1608",1608,1608,"2020-04-24","Villamanrique Chaparral","Cistus crispus",5,1,3,NA,NA,"Doñana",2020
"1609",1609,1609,"2020-04-24","Villamanrique Chaparral","Cistus crispus",18,1,3,NA,NA,"Doñana",2020
"1610",1610,1610,"2020-04-24","Villamanrique Chaparral","Cistus crispus",1,1,3,NA,NA,"Doñana",2020
"1611",1611,1611,"2020-04-24","Villamanrique Chaparral","Cistus crispus",3,1,3,NA,NA,"Doñana",2020
"1612",1612,1612,"2020-04-24","Villamanrique Chaparral","Cistus crispus",5,1,3,NA,NA,"Doñana",2020
"1613",1613,1613,"2020-04-24","Villamanrique Chaparral","Cistus crispus",4,1,3,NA,NA,"Doñana",2020
"1614",1614,1614,"2020-04-24","Villamanrique Chaparral","Cistus crispus",12,1,3,NA,NA,"Doñana",2020
"1615",1615,1615,"2020-04-24","Villamanrique Chaparral","Cistus crispus",4,1,3,NA,NA,"Doñana",2020
"1616",1616,1616,"2020-04-24","Villamanrique Chaparral","Cistus crispus",10,1,3,NA,NA,"Doñana",2020
"1617",1617,1617,"2020-04-24","Villamanrique Chaparral","Cistus crispus",6,1,3,NA,NA,"Doñana",2020
"1618",1618,1618,"2020-04-24","Villamanrique Chaparral","Cistus crispus",13,1,3,NA,NA,"Doñana",2020
"1619",1619,1619,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",1,1,3,NA,NA,"Doñana",2020
"1620",1620,1620,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",2,1,3,NA,NA,"Doñana",2020
"1621",1621,1621,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",3,1,3,NA,NA,"Doñana",2020
"1622",1622,1622,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",3,1,3,NA,NA,"Doñana",2020
"1623",1623,1623,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",4,1,3,NA,NA,"Doñana",2020
"1624",1624,1624,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",7,1,3,NA,NA,"Doñana",2020
"1625",1625,1625,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",7,1,3,NA,NA,"Doñana",2020
"1626",1626,1626,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",4,1,3,NA,NA,"Doñana",2020
"1627",1627,1627,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",11,1,3,NA,NA,"Doñana",2020
"1628",1628,1628,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",12,1,3,NA,NA,"Doñana",2020
"1629",1629,1629,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",2,1,3,NA,NA,"Doñana",2020
"1630",1630,1630,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",3,1,3,NA,NA,"Doñana",2020
"1631",1631,1631,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",3,1,3,NA,NA,"Doñana",2020
"1632",1632,1632,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",3,1,3,NA,NA,"Doñana",2020
"1633",1633,1633,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",3,1,3,NA,NA,"Doñana",2020
"1634",1634,1634,"2020-04-24","Villamanrique Chaparral","Cistus salviifolius",2,1,3,NA,NA,"Doñana",2020
"1635",1635,1635,"2020-04-24","Villamanrique Chaparral","Rosmarinus officinalis",8,1,3,NA,NA,"Doñana",2020
"1636",1636,1636,"2020-04-28","Pinar Aznalcazar","Cistus salviifolius",2,1,3,NA,NA,"Doñana",2020
"1637",1637,1637,"2020-04-28","Pinar Aznalcazar","Cistus salviifolius",1,1,3,NA,NA,"Doñana",2020
"1638",1638,1638,"2020-04-28","Pinar Aznalcazar","Cistus salviifolius",2,1,3,NA,NA,"Doñana",2020
"1639",1639,1639,"2020-04-28","Pinar Aznalcazar","Cistus salviifolius",6,1,3,NA,NA,"Doñana",2020
"1640",1640,1640,"2020-04-28","Pinar Aznalcazar","Cistus salviifolius",3,1,3,NA,NA,"Doñana",2020
"1641",1641,1641,"2020-04-28","Pinar Aznalcazar","Cistus salviifolius",3,1,3,NA,NA,"Doñana",2020
"1642",1642,1642,"2020-04-28","Pinar Aznalcazar","Cistus salviifolius",1,1,3,NA,NA,"Doñana",2020
"1643",1643,1643,"2020-04-28","Pinar Aznalcazar","Cistus salviifolius",8,1,3,NA,NA,"Doñana",2020
"1644",1644,1644,"2020-04-28","Pinar Aznalcazar","Cistus salviifolius",8,1,3,NA,NA,"Doñana",2020
"1645",1645,1645,"2020-04-28","Pinar Aznalcazar","Reseda phyteuma",61,1,3,NA,NA,"Doñana",2020
"1646",1646,1646,"2020-04-28","Pinar Aznalcazar","Leontodon hispidus",8,1,3,NA,NA,"Doñana",2020
"1647",1647,1647,"2020-04-28","Pinar Aznalcazar","Lysimachia arvensis",17,1,3,NA,NA,"Doñana",2020
"1648",1648,1648,"2020-04-28","Pinar Aznalcazar","Galactites tomentosus",8,1,3,NA,NA,"Doñana",2020
"1649",1649,1649,"2020-04-28","Pinar Aznalcazar","Cistus salviifolius",14,1,3,NA,NA,"Doñana",2020
"1650",1650,1650,"2020-04-28","Pinar Aznalcazar","Cistus salviifolius",8,1,3,NA,NA,"Doñana",2020
"1651",1651,1651,"2020-04-28","Pinar Aznalcazar","Cistus salviifolius",9,1,3,NA,NA,"Doñana",2020
"1652",1652,1652,"2020-04-28","Pinar Aznalcazar","Lavandula stoechas",1,1,3,NA,NA,"Doñana",2020
"1653",1653,1653,"2020-04-28","Pinar Aznalcazar","Lavandula stoechas",20,1,3,NA,NA,"Doñana",2020
"1654",1654,1654,"2020-04-28","Pinar Aznalcazar","Lavandula stoechas",16,1,3,NA,NA,"Doñana",2020
"1655",1655,1655,"2020-04-28","Pinar Aznalcazar","Lavandula stoechas",40,1,3,NA,NA,"Doñana",2020
"1656",1656,1656,"2020-04-28","Pinar Aznalcazar","Lavandula stoechas",27,1,3,NA,NA,"Doñana",2020
"1657",1657,1657,"2020-04-28","Pinar Aznalcazar","Lavandula stoechas",40,1,3,NA,NA,"Doñana",2020
"1658",1658,1658,"2020-04-28","Pinar Aznalcazar","Rosmarinus officinalis",12,1,3,NA,NA,"Doñana",2020
"1659",1659,1659,"2020-04-28","Pinar Aznalcazar","Cistus albidus",12,1,3,NA,NA,"Doñana",2020
"1660",1660,1660,"2020-04-28","Pinar Aznalcazar","Cistus albidus",33,1,3,NA,NA,"Doñana",2020
"1661",1661,1661,"2020-04-28","Pinar Aznalcazar","Cistus albidus",10,1,3,NA,NA,"Doñana",2020
"1662",1662,1662,"2020-04-29","Pinar Puebla","Cistus crispus",40,1,4,NA,NA,"Doñana",2020
"1663",1663,1663,"2020-04-29","Pinar Puebla","Lavandula stoechas",25,1,4,NA,NA,"Doñana",2020
"1664",1664,1664,"2020-04-29","Pinar Puebla","Tolpis barbata",6,1,4,NA,NA,"Doñana",2020
"1665",1665,1665,"2020-04-29","Pinar Puebla","Tuberaria guttata",17,1,4,NA,NA,"Doñana",2020
"1666",1666,1666,"2020-04-29","Pinar Puebla","Leontodon hispidus",118,1,4,NA,NA,"Doñana",2020
"1667",1667,1667,"2020-04-29","Pinar Puebla","Silene colorata",69,1,4,NA,NA,"Doñana",2020
"1668",1668,1668,"2020-04-29","Pinar Puebla","Campanula lusitanica",40,1,4,NA,NA,"Doñana",2020
"1669",1669,1669,"2020-04-29","Pinar Puebla","Echium plantagineum",3,1,4,NA,NA,"Doñana",2020
"1670",1670,1670,"2020-04-29","Pinar Puebla","Cistus salviifolius",1,1,4,NA,NA,"Doñana",2020
"1671",1671,1671,"2020-05-01","Pinar Hinojos","Cistus libanotis",1,1,4,NA,NA,"Doñana",2020
"1672",1672,1672,"2020-05-01","Pinar Hinojos","Leontodon hispidus",27,1,4,NA,NA,"Doñana",2020
"1673",1673,1673,"2020-05-01","Pinar Hinojos","Reseda phyteuma",4,1,4,NA,NA,"Doñana",2020
"1674",1674,1674,"2020-05-01","Pinar Hinojos","Ornitopys sativus",9,1,4,NA,NA,"Doñana",2020
"1675",1675,1675,"2020-05-01","Pinar Hinojos","Lysimachia arvensis",1,1,4,NA,NA,"Doñana",2020
"1676",1676,1676,"2020-05-01","Pinar Hinojos","Cistus libanotis",1,1,4,NA,NA,"Doñana",2020
"1677",1677,1677,"2020-05-01","Pinar Hinojos","Cistus libanotis",1,1,4,NA,NA,"Doñana",2020
"1678",1678,1678,"2020-05-04","Villamanrique Sur","Cistus crispus",80,1,4,NA,NA,"Doñana",2020
"1679",1679,1679,"2020-05-04","Villamanrique Sur","Cistus crispus",13,1,4,NA,NA,"Doñana",2020
"1680",1680,1680,"2020-05-04","Villamanrique Sur","Halimium halimifolium",20,1,4,NA,NA,"Doñana",2020
"1681",1681,1681,"2020-05-04","Villamanrique Sur","Halimium halimifolium",100,1,4,NA,NA,"Doñana",2020
"1682",1682,1682,"2020-05-04","Villamanrique Sur","Halimium halimifolium",60,1,4,NA,NA,"Doñana",2020
"1683",1683,1683,"2020-05-04","Villamanrique Sur","Tuberaria guttata",42,1,4,NA,NA,"Doñana",2020
"1684",1684,1684,"2020-05-04","Villamanrique Sur","Silene colorata",36,1,4,NA,NA,"Doñana",2020
"1685",1685,1685,"2020-05-04","Villamanrique Sur","Tolpis barbata",7,1,4,NA,NA,"Doñana",2020
"1686",1686,1686,"2020-05-04","Villamanrique Sur","Leontodon hispidus",30,1,4,NA,NA,"Doñana",2020
"1687",1687,1687,"2020-05-04","Villamanrique Sur","Andryala integrifolia",3,1,4,NA,NA,"Doñana",2020
"1688",1688,1688,"2020-05-04","Villamanrique Sur","Halimium halimifolium",120,1,4,NA,NA,"Doñana",2020
"1689",1689,1689,"2020-05-04","Villamanrique Sur","Halimium halimifolium",100,1,4,NA,NA,"Doñana",2020
"1690",1690,1690,"2020-05-04","Villamanrique Sur","Halimium halimifolium",110,1,4,NA,NA,"Doñana",2020
"1691",1691,1691,"2020-05-04","Villamanrique Sur","Halimium halimifolium",60,1,4,NA,NA,"Doñana",2020
"1692",1692,1692,"2020-05-04","Villamanrique Sur","Halimium halimifolium",40,1,4,NA,NA,"Doñana",2020
"1693",1693,1693,"2020-05-04","Villamanrique Sur","Halimium halimifolium",30,1,4,NA,NA,"Doñana",2020
"1694",1694,1694,"2020-05-04","Villamanrique Sur","Halimium halimifolium",50,1,4,NA,NA,"Doñana",2020
"1695",1695,1695,"2020-05-04","Villamanrique Sur","Halimium halimifolium",100,1,4,NA,NA,"Doñana",2020
"1696",1696,1696,"2020-05-04","Villamanrique Sur","Halimium halimifolium",10,1,4,NA,NA,"Doñana",2020
"1697",1697,1697,"2020-05-04","Villamanrique Sur","Halimium halimifolium",100,1,4,NA,NA,"Doñana",2020
"1698",1698,1698,"2020-05-04","Villamanrique Sur","Halimium halimifolium",180,1,4,NA,NA,"Doñana",2020
"1699",1699,1699,"2020-05-04","Villamanrique Sur","Halimium halimifolium",140,1,4,NA,NA,"Doñana",2020
"1700",1700,1700,"2020-05-04","Villamanrique Sur","Halimium halimifolium",60,1,4,NA,NA,"Doñana",2020
"1701",1701,1701,"2020-05-04","Villamanrique Sur","Halimium halimifolium",25,1,4,NA,NA,"Doñana",2020
"1702",1702,1702,"2020-05-04","Villamanrique Sur","Halimium halimifolium",20,1,4,NA,NA,"Doñana",2020
"1703",1703,1703,"2020-05-04","Villamanrique Sur","Halimium halimifolium",30,1,4,NA,NA,"Doñana",2020
"1704",1704,1704,"2020-05-04","Villamanrique Sur","Halimium halimifolium",17,1,4,NA,NA,"Doñana",2020
"1705",1705,1705,"2020-05-04","Villamanrique Sur","Halimium halimifolium",30,1,4,NA,NA,"Doñana",2020
"1706",1706,1706,"2020-05-04","Villamanrique Sur","Cistus salviifolius",0,1,4,NA,NA,"Doñana",2020
"1707",1707,1707,"2020-05-04","Villamanrique Sur","Cistus salviifolius",15,1,4,NA,NA,"Doñana",2020
"1708",1708,1708,"2020-05-04","Villamanrique Sur","Cistus salviifolius",7,1,4,NA,NA,"Doñana",2020
"1709",1709,1709,"2020-05-04","Villamanrique Sur","Cistus salviifolius",5,1,4,NA,NA,"Doñana",2020
"1710",1710,1710,"2020-05-05","Villamanrique Chaparral","Cistus crispus",23,1,4,NA,NA,"Doñana",2020
"1711",1711,1711,"2046-05-05","Villamanrique Chaparral","Cistus crispus",18,1,4,NA,NA,"Doñana",2046
"1712",1712,1712,"2046-05-05","Villamanrique Chaparral","Cistus crispus",15,1,4,NA,NA,"Doñana",2046
"1713",1713,1713,"2046-05-05","Villamanrique Chaparral","Cistus crispus",7,1,4,NA,NA,"Doñana",2046
"1714",1714,1714,"2046-05-05","Villamanrique Chaparral","Cistus crispus",80,1,4,NA,NA,"Doñana",2046
"1715",1715,1715,"2046-05-05","Villamanrique Chaparral","Cistus crispus",60,1,4,NA,NA,"Doñana",2046
"1716",1716,1716,"2046-05-05","Villamanrique Chaparral","Tuberaria guttata",8,1,4,NA,NA,"Doñana",2046
"1717",1717,1717,"2046-05-05","Villamanrique Chaparral","Andryala integrifolia",3,1,4,NA,NA,"Doñana",2046
"1718",1718,1718,"2046-05-05","Villamanrique Chaparral","Cistus crispus",34,1,4,NA,NA,"Doñana",2046
"1719",1719,1719,"2046-05-05","Villamanrique Chaparral","Cistus crispus",25,1,4,NA,NA,"Doñana",2046
"1720",1720,1720,"2046-05-05","Villamanrique Chaparral","Cistus crispus",14,1,4,NA,NA,"Doñana",2046
"1721",1721,1721,"2046-05-05","Villamanrique Chaparral","Cistus crispus",10,1,4,NA,NA,"Doñana",2046
"1722",1722,1722,"2046-05-05","Villamanrique Chaparral","Cistus crispus",50,1,4,NA,NA,"Doñana",2046
"1723",1723,1723,"2046-05-05","Villamanrique Chaparral","Cistus crispus",22,1,4,NA,NA,"Doñana",2046
"1724",1724,1724,"2046-05-05","Villamanrique Chaparral","Cistus crispus",11,1,4,NA,NA,"Doñana",2046
"1725",1725,1725,"2046-05-05","Villamanrique Chaparral","Cistus crispus",4,1,4,NA,NA,"Doñana",2046
"1726",1726,1726,"2046-05-05","Villamanrique Chaparral","Cistus crispus",15,1,4,NA,NA,"Doñana",2046
