"","X","Site","Year","Bosque","Periodo","Planta","Degree","Specialization","Closeness","nestedcontribution","match","tot.visits.pl","poll.sp","plant.sp"
"637",637,"Gorbea",2021,"5",6,"Daboecia cantabrica",0.0909090909090909,0.0626959247648903,0.784661720963303,-0.513278033882447,"Gorbea_2021_5_6",1,11,3
"638",638,"Gorbea",2021,"5",6,"Potentilla erecta",0.363636363636364,0.126436781609195,0.553002860437239,-0.375754971368971,"Gorbea_2021_5_6",24,11,3
"639",639,"Gorbea",2021,"5",6,"Scorzonera humilis",0.818181818181818,0.114942528735632,0.226859487957081,1.56086085489484,"Gorbea_2021_5_6",13,11,3
"640",640,"Gorbea",2021,"5",7,"Daboecia cantabrica",0.25,0.333333333333333,0,0.685066063684069,"Gorbea_2021_5_7",2,4,4
"641",641,"Gorbea",2021,"5",7,"Erica cinerea",0.25,0,0.72105705434887,0.494336851624068,"Gorbea_2021_5_7",1,4,4
"642",642,"Gorbea",2021,"5",7,"Erica tetralix",0.5,0,0.837923475606878,0.36141001627989,"Gorbea_2021_5_7",3,4,4
"643",643,"Gorbea",2021,"5",7,"Potentilla erecta",0.5,1.66666666666667,0.606218234940774,0.109230922735872,"Gorbea_2021_5_7",11,4,4
"644",644,"Gorbea",2021,"4",1,"Scilla verna",0.333333333333333,NA,NA,-1.05388095691209,"Gorbea_2021_4_1",1,NA,NA
"645",645,"Gorbea",2021,"4",1,"Taraxacum sp.",0.666666666666667,NA,NA,-0.910473777839038,"Gorbea_2021_4_1",2,NA,NA
"646",646,"Gorbea",2021,"4",2,"Bellis perennis",0.4,0.0758928571428571,0.346007039854221,-0.477331315785195,"Gorbea_2021_4_2",17,5,5
"647",647,"Gorbea",2021,"4",2,"Potentilla erecta",0.2,0.0390625,0.775756175782425,-0.524073776313107,"Gorbea_2021_4_2",1,5,5
"648",648,"Gorbea",2021,"4",2,"Ranunculus repens",0.4,0.0625,0.626389131845393,0.564910127475012,"Gorbea_2021_4_2",2,5,5
"649",649,"Gorbea",2021,"4",2,"Scilla verna",0.6,0.0754310344827586,0.030877808731477,0.596580114711399,"Gorbea_2021_4_2",8,5,5
"650",650,"Gorbea",2021,"4",2,"Taraxacum sp.",0.4,0.04375,0.855467586841056,-0.74300722787066,"Gorbea_2021_4_2",2,5,5
"651",651,"Gorbea",2021,"4",3,"Bellis perennis",0.142857142857143,0.215384615384615,0.5612532771581,-1.54304420449299,"Gorbea_2021_4_3",6,14,6
"652",652,"Gorbea",2021,"4",3,"Polygala vulgaris",0.285714285714286,0,1,-1.44777374510587,"Gorbea_2021_4_3",4,14,6
"653",653,"Gorbea",2021,"4",3,"Potentilla erecta",0.214285714285714,0.0933333333333333,0.761620267058556,-0.930928125891604,"Gorbea_2021_4_3",8,14,6
"654",654,"Gorbea",2021,"4",3,"Ranunculus repens",0.5,0.186666666666667,0.55621937686337,0.0688570584671088,"Gorbea_2021_4_3",10,14,6
"655",655,"Gorbea",2021,"4",3,"Taraxacum sp.",0.0714285714285714,0.112,0.471679166426281,-0.768426097248832,"Gorbea_2021_4_3",1,14,6
"656",656,"Gorbea",2021,"4",3,"Veronica officinalis",0.142857142857143,0.193103448275862,0.581639606624675,-1.28914644703787,"Gorbea_2021_4_3",3,14,6
"657",657,"Gorbea",2021,"4",4,"Bellis perennis",0.285714285714286,0.102915951972556,0.101167188843563,0.43190204498142,"Gorbea_2021_4_4",3,7,6
"658",658,"Gorbea",2021,"4",4,"Galium saxatila",0.285714285714286,0,1,-0.87575691325099,"Gorbea_2021_4_4",2,7,6
"659",659,"Gorbea",2021,"4",4,"Polygala vulgaris",0.142857142857143,0.283018867924528,0.0154891535060871,1.05746368631748,"Gorbea_2021_4_4",6,7,6
"660",660,"Gorbea",2021,"4",4,"Potentilla erecta",0.285714285714286,0.283018867924528,0.0730307443929517,0.250729134092569,"Gorbea_2021_4_4",7,7,6
"661",661,"Gorbea",2021,"4",4,"Ranunculus repens",0.428571428571429,0.246103363412633,0.0584468836395096,0.747733470777348,"Gorbea_2021_4_4",7,7,6
"662",662,"Gorbea",2021,"4",4,"Veronica officinalis",0.285714285714286,0.330188679245283,0.0701675917789071,-0.0532895816601192,"Gorbea_2021_4_4",8,7,6
"663",663,"Gorbea",2021,"4",5,"Erica tetralix",0.222222222222222,0,1,-1.04684922848274,"Gorbea_2021_4_5",2,9,6
"664",664,"Gorbea",2021,"4",5,"Galium saxatila",0.111111111111111,0.149333333333333,0.392555386676547,1.08607178429864,"Gorbea_2021_4_5",4,9,6
"665",665,"Gorbea",2021,"4",5,"Potentilla erecta",0.333333333333333,0.164705882352941,0.267034509488889,0.757952066508314,"Gorbea_2021_4_5",6,9,6
"666",666,"Gorbea",2021,"4",5,"Ranunculus repens",0.222222222222222,0.191090047393365,0.435497478843189,-0.10863468469285,"Gorbea_2021_4_5",10,9,6
"667",667,"Gorbea",2021,"4",5,"Sedum anglicum",0.222222222222222,0.164705882352941,0.340800959856477,0.745055901001934,"Gorbea_2021_4_5",5,9,6
"668",668,"Gorbea",2021,"4",5,"Taraxacum sp.",0.555555555555556,0.307786259541985,0.185922220906599,0.996428656409136,"Gorbea_2021_4_5",26,9,6
"669",669,"Gorbea",2022,"1",1,"Bellis perennis",0.333333333333333,NA,1,-0.503219608282713,"Gorbea_2022_1_1",1,3,3
"670",670,"Gorbea",2022,"1",1,"Potentilla sterilis",0.333333333333333,NA,1,-0.513571787446744,"Gorbea_2022_1_1",1,3,3
"671",671,"Gorbea",2022,"1",1,"Taraxacum officinale",0.333333333333333,NA,1,-0.570558718899071,"Gorbea_2022_1_1",2,3,3
"672",672,"Gorbea",2022,"1",2,"Bellis perennis",0.2,1.75,0.923266738448449,-0.614551270435834,"Gorbea_2022_1_2",8,10,6
"673",673,"Gorbea",2022,"1",2,"Helleborus viridis subsp. occidentalis",0.5,0,0.864324105088629,-0.120445590908133,"Gorbea_2022_1_2",25,10,6
"674",674,"Gorbea",2022,"1",2,"Hutchinsia alpina",0.1,0.25,0.212051394888419,-0.220430806883559,"Gorbea_2022_1_2",1,10,6
"675",675,"Gorbea",2022,"1",2,"Taraxacum officinale",0.2,0,1,-1.23597734950357,"Gorbea_2022_1_2",7,10,6
"676",676,"Gorbea",2022,"1",2,"Vicia pyrenaica",0.1,0,1,-1.1305929620263,"Gorbea_2022_1_2",1,10,6
"677",677,"Gorbea",2022,"1",2,"Viola riviniana",0.1,0,0.175199485203558,0.413210081546157,"Gorbea_2022_1_2",2,10,6
"678",678,"Gorbea",2022,"1",3,"Bellis perennis",0.333333333333333,0.0622222222222222,0.75,-0.918139140743822,"Gorbea_2022_1_3",1,3,5
"679",679,"Gorbea",2022,"1",3,"Helleborus viridis subsp. occidentalis",0.666666666666667,0.155555555555556,0.192486120916167,0.446828706973956,"Gorbea_2022_1_3",7,3,5
"680",680,"Gorbea",2022,"1",3,"Taraxacum officinale",0.666666666666667,0.186666666666667,0.0866317019806238,0.738804775324178,"Gorbea_2022_1_3",7,3,5
"681",681,"Gorbea",2022,"1",3,"Vicia pyrenaica",0.333333333333333,0.056,0,0.456304351542223,"Gorbea_2022_1_3",1,3,5
"682",682,"Gorbea",2022,"1",3,"Viola riviniana",0.333333333333333,0.14,0.029728217522908,0.665312322028023,"Gorbea_2022_1_3",4,3,5
"683",683,"Gorbea",2022,"1",4,"Bellis perennis",0.416666666666667,0.112813095785944,0.487586507718484,0.64860442579731,"Gorbea_2022_1_4",15,12,8
"684",684,"Gorbea",2022,"1",4,"Erysimum gorbeanum",0.0833333333333333,0,1,-0.612903843974313,"Gorbea_2022_1_4",1,12,8
"685",685,"Gorbea",2022,"1",4,"Helleborus viridis subsp. occidentalis",0.25,0.141261696347721,0.647867166180513,0.803407855142601,"Gorbea_2022_1_4",7,12,8
"686",686,"Gorbea",2022,"1",4,"Hutchinsia alpina",0.0833333333333333,0.0274599542334096,0,0.422788437288953,"Gorbea_2022_1_4",1,12,8
"687",687,"Gorbea",2022,"1",4,"Pinguicula grandiflora",0.0833333333333333,0.0274599542334096,0,0.509735885019975,"Gorbea_2022_1_4",1,12,8
"688",688,"Gorbea",2022,"1",4,"Scilla verna",0.166666666666667,0.0444528875379939,0.357325744520506,-0.445767549989928,"Gorbea_2022_1_4",2,12,8
"689",689,"Gorbea",2022,"1",4,"Taraxacum officinale",0.666666666666667,0.126384012962463,0.28869493947545,2.49668048312401,"Gorbea_2022_1_4",29,12,8
"690",690,"Gorbea",2022,"1",4,"Vicia pyrenaica",0.0833333333333333,0.106242905788876,0.617546179147702,0.302386378345275,"Gorbea_2022_1_4",4,12,8
"691",691,"Gorbea",2022,"1",5,"Bellis perennis",0.25,0.197849659567639,0.665853929969757,0.746740089922855,"Gorbea_2022_1_5",32,16,8
"692",692,"Gorbea",2022,"1",5,"Erinus alpinus",0.125,0,0.579543216992229,0.243659861098563,"Gorbea_2022_1_5",2,16,8
"693",693,"Gorbea",2022,"1",5,"Geranium robertianum",0.0625,0.0220747790187401,0.557553321965806,-0.304634192699665,"Gorbea_2022_1_5",1,16,8
"694",694,"Gorbea",2022,"1",5,"Hutchinsia alpina",0.0625,0.024108488196886,0,0.790733985330256,"Gorbea_2022_1_5",1,16,8
"695",695,"Gorbea",2022,"1",5,"Medicago lupulina",0.1875,0.0528968052069237,0.33559449713116,0.862708175090334,"Gorbea_2022_1_5",4,16,8
"696",696,"Gorbea",2022,"1",5,"Ranunculus sp.",0.3125,0.0776916260110671,0.425192493236478,1.55566233551459,"Gorbea_2022_1_5",7,16,8
"697",697,"Gorbea",2022,"1",5,"Taraxacum officinale",0.5,0.124360443350313,0.431106311879797,2.09170936383278,"Gorbea_2022_1_5",19,16,8
"698",698,"Gorbea",2022,"1",5,"Vicia pyrenaica",0.25,0,0.963159476318423,-0.0434540756633466,"Gorbea_2022_1_5",19,16,8
"699",699,"Gorbea",2022,"1",6," Thymus praecox subsp. polytrichus",0.153846153846154,0.0695366169072412,0.195680489036586,-1.29763407086276,"Gorbea_2022_1_6",3,13,9
"700",700,"Gorbea",2022,"1",6,"Bellis perennis",0.384615384615385,0.879059735692411,0.406080649351396,0.904584115425956,"Gorbea_2022_1_6",41,13,9
"701",701,"Gorbea",2022,"1",6,"Erinus alpinus",0.0769230769230769,0,0.819968673343307,-1.3043305226977,"Gorbea_2022_1_6",1,13,9
"702",702,"Gorbea",2022,"1",6,"Lotus corniculatus",0.153846153846154,0,0.620225696402536,-0.385666754897017,"Gorbea_2022_1_6",2,13,9
"703",703,"Gorbea",2022,"1",6,"Medicago lupulina",0.230769230769231,0.153256704980843,0.194391220955343,-0.434466829032249,"Gorbea_2022_1_6",8,13,9
"704",704,"Gorbea",2022,"1",6,"Pilosella officinarum",0.0769230769230769,0,0.819968673343307,-1.07061062009569,"Gorbea_2022_1_6",1,13,9
"705",705,"Gorbea",2022,"1",6,"Ranunculus ficaria",0.0769230769230769,0.0246305418719212,0,0.538215574024239,"Gorbea_2022_1_6",1,13,9
"706",706,"Gorbea",2022,"1",6,"Ranunculus sp.",0.461538461538462,0.202820262141875,0.424635876411655,0.380433790835297,"Gorbea_2022_1_6",14,13,9
"707",707,"Gorbea",2022,"1",6,"Vicia pyrenaica",0.153846153846154,0,0.952112559532168,-0.433874404489903,"Gorbea_2022_1_6",11,13,9
"708",708,"Gorbea",2022,"1",7," Thymus praecox subsp. polytrichus",0.294117647058824,0.0631631558305593,0.171328223520451,0.316523621205316,"Gorbea_2022_1_7",19,17,15
"709",709,"Gorbea",2022,"1",7,"Bellis perennis",0.588235294117647,0.078396742501756,0.292481866703761,2.01391552371028,"Gorbea_2022_1_7",75,17,15
"710",710,"Gorbea",2022,"1",7,"Cerastium fontanum",0.0588235294117647,0.0119524689119301,0.546532788954023,-1.86118906506188,"Gorbea_2022_1_7",1,17,15
"711",711,"Gorbea",2022,"1",7,"Dianthus hyssopifolius subsp. Hyssopifolius",0.0588235294117647,0.0131155508179037,0.721957852535978,0.335201578610447,"Gorbea_2022_1_7",1,17,15
"712",712,"Gorbea",2022,"1",7,"Galium mollugo",0.117647058823529,0.0328778859844884,0.0537278684448409,0.955049432069674,"Gorbea_2022_1_7",4,17,15
"713",713,"Gorbea",2022,"1",7,"Geranium robertianum",0.117647058823529,0,1,-0.779357663766201,"Gorbea_2022_1_7",2,17,15
"714",714,"Gorbea",2022,"1",7,"Linaria propinqua",0.0588235294117647,0,0.611099311929245,-0.032186162700933,"Gorbea_2022_1_7",2,17,15
"715",715,"Gorbea",2022,"1",7,"Lotus corniculatus",0.176470588235294,0,0.7205569361255,0.513706733788989,"Gorbea_2022_1_7",4,17,15
"716",716,"Gorbea",2022,"1",7,"Medicago lupulina",0.176470588235294,0.0325820456956849,0.381914269136883,-0.369387927273783,"Gorbea_2022_1_7",5,17,15
"717",717,"Gorbea",2022,"1",7,"Plantago sp.",0.0588235294117647,0.011885717994062,0.195682661790114,0.341560636060994,"Gorbea_2022_1_7",1,17,15
"718",718,"Gorbea",2022,"1",7,"Polygala vulgaris",0.0588235294117647,0.011839530332681,0,1.02876477158362,"Gorbea_2022_1_7",1,17,15
"719",719,"Gorbea",2022,"1",7,"Prunella vulgaris",0.117647058823529,0,0.708324483946934,0.178325085724863,"Gorbea_2022_1_7",2,17,15
"720",720,"Gorbea",2022,"1",7,"Ranunculus sp.",0.176470588235294,0.057397707225277,0.557390041140911,-0.114292328278428,"Gorbea_2022_1_7",15,17,15
"721",721,"Gorbea",2022,"1",7,"Trifolium pratense",0.0588235294117647,0,0.805549655964622,-0.431884376518763,"Gorbea_2022_1_7",2,17,15
"722",722,"Gorbea",2022,"1",7,"Vicia pyrenaica",0.0588235294117647,0,0.7764455489004,-0.144690929405796,"Gorbea_2022_1_7",4,17,15
"723",723,"Gorbea",2022,"2",1,"Helleborus viridis subsp. occidentalis",0.666666666666667,0.865384615384615,0.113524973135111,-0.376660179712147,"Gorbea_2022_2_1",5,3,4
"724",724,"Gorbea",2022,"2",1,"Hepatica nobilis",0.333333333333333,0.230769230769231,0,0.884357929882706,"Gorbea_2022_2_1",1,3,4
"725",725,"Gorbea",2022,"2",1,"Potentilla sterilis",0.666666666666667,0.346153846153846,0,-0.283030876240313,"Gorbea_2022_2_1",2,3,4
"726",726,"Gorbea",2022,"2",1,"Ranunculus ficaria",0.333333333333333,0,1,-1.11391691191229,"Gorbea_2022_2_1",1,3,4
"727",727,"Gorbea",2022,"2",2,"Bellis perennis",0.583333333333333,0.164469090162251,0.299616798322664,2.05164157410043,"Gorbea_2022_2_2",22,12,6
"728",728,"Gorbea",2022,"2",2,"Helleborus viridis subsp. occidentalis",0.0833333333333333,0,1,-1.01297379813735,"Gorbea_2022_2_2",2,12,6
"729",729,"Gorbea",2022,"2",2,"Hepatica nobilis",0.0833333333333333,0.0296296296296296,0,1.01026708890932,"Gorbea_2022_2_2",1,12,6
"730",730,"Gorbea",2022,"2",2,"Potentilla sterilis",0.25,0.128780487804878,0.303862988714395,0.933733150325594,"Gorbea_2022_2_2",9,12,6
"731",731,"Gorbea",2022,"2",2,"Ranunculus ficaria",0.0833333333333333,0.0312267657992565,0.649620693577789,-0.559803392090297,"Gorbea_2022_2_2",1,12,6
"732",732,"Gorbea",2022,"2",2,"Taraxacum officinale",0.666666666666667,0.17319587628866,0.301831854242306,2.46539529342041,"Gorbea_2022_2_2",23,12,6
"733",733,"Gorbea",2022,"2",3,"Bellis perennis",0.25,0.300540973752755,0.521954616505917,0.209184682815917,"Gorbea_2022_2_3",25,12,5
"734",734,"Gorbea",2022,"2",3,"Cardamine pratensis",0.0833333333333333,0,1,-1.83625938960764,"Gorbea_2022_2_3",1,12,5
"735",735,"Gorbea",2022,"2",3,"Helleborus viridis subsp. occidentalis",0.0833333333333333,0.0496277915632754,0.353984985057691,-0.593227212978452,"Gorbea_2022_2_3",1,12,5
"736",736,"Gorbea",2022,"2",3,"Taraxacum officinale",0.916666666666667,0.341555977229602,0.276280401850864,1.92683840610433,"Gorbea_2022_2_3",48,12,5
"737",737,"Gorbea",2022,"2",3,"Viola riviniana",0.166666666666667,0.0936524453694069,0.593254878587911,-0.417355041962997,"Gorbea_2022_2_3",2,12,5
"738",738,"Gorbea",2022,"2",4,"Bellis perennis",0.461538461538462,0.318475179443875,0.492815129966457,1.04133808573006,"Gorbea_2022_2_4",14,13,7
"739",739,"Gorbea",2022,"2",4,"Cardamine pratensis",0.230769230769231,0,1,-0.902573158877138,"Gorbea_2022_2_4",6,13,7
"740",740,"Gorbea",2022,"2",4,"Hutchinsia alpina",0.0769230769230769,0,1,-0.994941003698495,"Gorbea_2022_2_4",1,13,7
"741",741,"Gorbea",2022,"2",4,"Myosotis lamottiana",0.0769230769230769,0.0847457627118644,0,0.585738123509467,"Gorbea_2022_2_4",1,13,7
"742",742,"Gorbea",2022,"2",4,"Orchis mascula",0.0769230769230769,0.0847457627118644,0,0.553267929671687,"Gorbea_2022_2_4",1,13,7
"743",743,"Gorbea",2022,"2",4,"Ranunculus sp.",0.384615384615385,0.211864406779661,0.318414488824675,0.842870883673471,"Gorbea_2022_2_4",6,13,7
"744",744,"Gorbea",2022,"2",4,"Taraxacum officinale",0.461538461538462,0.338983050847458,0.28720788753403,1.00686232406933,"Gorbea_2022_2_4",10,13,7
"745",745,"Gorbea",2022,"2",5,"Ajuga reptans",0.214285714285714,0,0.924302799625924,-0.0768049662955795,"Gorbea_2022_2_5",5,14,10
"746",746,"Gorbea",2022,"2",5,"Bellis perennis",0.5,0.264706691235115,0.178074511442515,2.29887676721275,"Gorbea_2022_2_5",23,14,10
"747",747,"Gorbea",2022,"2",5,"Fragaria vesca",0.0714285714285714,0.0345651080945199,0.192918215239697,1.7473960915545,"Gorbea_2022_2_5",1,14,10
"748",748,"Gorbea",2022,"2",5,"Hypochaeris radicata",0.142857142857143,0.111421741420526,0.379693149367282,0.814013182263573,"Gorbea_2022_2_5",4,14,10
"749",749,"Gorbea",2022,"2",5,"Myosotis lamottiana",0.357142857142857,0.198314950292486,0.21777728473114,1.33908450322287,"Gorbea_2022_2_5",15,14,10
"750",750,"Gorbea",2022,"2",5,"Potentilla erecta",0.285714285714286,0.114483160567836,0.165251716348502,1.79737203932058,"Gorbea_2022_2_5",6,14,10
"751",751,"Gorbea",2022,"2",5,"Ranunculus sp.",0.357142857142857,0.0799119930258624,0.269805028518842,1.53084054721739,"Gorbea_2022_2_5",5,14,10
"752",752,"Gorbea",2022,"2",5,"Veronica chamaedrys",0.0714285714285714,0.0320689023272861,0,0.784483074919187,"Gorbea_2022_2_5",1,14,10
"753",753,"Gorbea",2022,"2",5,"Veronica officinalis",0.214285714285714,0.0786478293199108,0.237799058946407,1.26855621048821,"Gorbea_2022_2_5",3,14,10
"754",754,"Gorbea",2022,"2",5,"Vicia sp.",0.0714285714285714,0,0.654312875956595,-0.0445480649118033,"Gorbea_2022_2_5",1,14,10
"755",755,"Gorbea",2022,"2",6,"Bellis perennis",0.461538461538462,0.0554903112155021,0.502026429122516,0.794418079659071,"Gorbea_2022_2_6",27,13,10
"756",756,"Gorbea",2022,"2",6,"Geranium robertianum",0.0769230769230769,0.0231504164625184,0.594316128917787,-0.960765700202376,"Gorbea_2022_2_6",1,13,10
"757",757,"Gorbea",2022,"2",6,"Lotus corniculatus",0.153846153846154,0.0435283279594657,0.599192476464852,-0.240272511307903,"Gorbea_2022_2_6",3,13,10
"758",758,"Gorbea",2022,"2",6,"Myosotis lamottiana",0.230769230769231,0.0416574829182279,0.167176061965438,0.277851919803475,"Gorbea_2022_2_6",4,13,10
"759",759,"Gorbea",2022,"2",6,"Plantago sp.",0.0769230769230769,0.0238726790450928,0,0.996995486270257,"Gorbea_2022_2_6",1,13,10
"760",760,"Gorbea",2022,"2",6,"Potentilla erecta",0.153846153846154,0.0289035020645359,0.240283463804382,-0.0631475774014593,"Gorbea_2022_2_6",2,13,10
"761",761,"Gorbea",2022,"2",6,"Ranunculus sp.",0.538461538461538,0.0534174949361722,0.412441890423144,1.5499106558367,"Gorbea_2022_2_6",13,13,10
"762",762,"Gorbea",2022,"2",6,"Trifolium repens",0.0769230769230769,0.0239053903071442,0.744041975190185,-0.499117321018331,"Gorbea_2022_2_6",1,13,10
"763",763,"Gorbea",2022,"2",6,"Veronica officinalis",0.153846153846154,0.0216668577324315,0.780743912860204,-0.797015419168733,"Gorbea_2022_2_6",2,13,10
"764",764,"Gorbea",2022,"2",6,"Vicia sp.",0.0769230769230769,0.0231504164625184,0.594316128917787,-0.850089213982438,"Gorbea_2022_2_6",1,13,10
"765",765,"Gorbea",2022,"2",7,"Bellis perennis",0.714285714285714,0.137206183073506,0.28987133897264,1.34788352824066,"Gorbea_2022_2_7",36,7,6
"766",766,"Gorbea",2022,"2",7,"Myosotis lamottiana",0.285714285714286,0.0619914761720263,0,-0.107190946398932,"Gorbea_2022_2_7",3,7,6
"767",767,"Gorbea",2022,"2",7,"Plantago sp.",0.142857142857143,0.0300782323254233,0.574507892893274,0.0111010093993136,"Gorbea_2022_2_7",1,7,6
"768",768,"Gorbea",2022,"2",7,"Potentilla erecta",0.285714285714286,0.0371948857032158,0.581093563110916,0.17162978022094,"Gorbea_2022_2_7",3,7,6
"769",769,"Gorbea",2022,"2",7,"Ranunculus sp.",0.285714285714286,0.0898876404494382,0.156259401776547,-0.0557572268515418,"Gorbea_2022_2_7",6,7,6
"770",770,"Gorbea",2022,"2",7,"Trifolium repens",0.285714285714286,0.0192616372391653,0.802432082689209,-0.735541788089619,"Gorbea_2022_2_7",2,7,6
"771",771,"Gorbea",2022,"4",2,"Bellis perennis",0.222222222222222,0.266666666666667,0.384939607886966,-0.0773713400552139,"Gorbea_2022_4_2",3,9,4
"772",772,"Gorbea",2022,"4",2,"Scilla verna",0.222222222222222,0.16,0.827804566205902,-1.6666014250379,"Gorbea_2022_4_2",2,9,4
"773",773,"Gorbea",2022,"4",2,"Taraxacum officinale",0.666666666666667,0.3,0.654378864686388,-0.38951686078596,"Gorbea_2022_4_2",22,9,4
"774",774,"Gorbea",2022,"4",2,"Vaccinium myrtillus",0.111111111111111,0,1,-1.33835339218481,"Gorbea_2022_4_2",1,9,4
"775",775,"Gorbea",2022,"4",3,"Bellis perennis",0.444444444444444,0.256,0.620132419157532,0.27800487887924,"Gorbea_2022_4_3",7,9,4
"776",776,"Gorbea",2022,"4",3,"Potentilla erecta",0.333333333333333,0.174545454545455,0.343335747752738,-0.432536514462819,"Gorbea_2022_4_3",4,9,4
"777",777,"Gorbea",2022,"4",3,"Scilla verna",0.111111111111111,0.182857142857143,0.760435559886395,-1.44217068136206,"Gorbea_2022_4_3",3,9,4
"778",778,"Gorbea",2022,"4",3,"Taraxacum officinale",0.777777777777778,0.194782608695652,0.686265218722953,0.722291679376244,"Gorbea_2022_4_3",30,9,4
"779",779,"Gorbea",2022,"4",4,"Bellis perennis",0.125,0.102127659574468,0,-0.569695497261236,"Gorbea_2022_4_4",1,8,6
"780",780,"Gorbea",2022,"4",4,"Lathyrus linifolius",0.125,0,0.613147192765458,-0.996112671972818,"Gorbea_2022_4_4",1,8,6
"781",781,"Gorbea",2022,"4",4,"Pedicularis sylvatica subsp. sylvatica",0.125,0,0.613147192765458,-0.822743713344565,"Gorbea_2022_4_4",1,8,6
"782",782,"Gorbea",2022,"4",4,"Potentilla erecta",0.625,0.275862068965517,0.552206795597836,0.45379862981291,"Gorbea_2022_4_4",9,8,6
"783",783,"Gorbea",2022,"4",4,"Ranunculus sp.",0.375,0.181818181818182,0.324153048786245,-0.0180754114385084,"Gorbea_2022_4_4",3,8,6
"784",784,"Gorbea",2022,"4",4,"Taraxacum officinale",0.5,0.358208955223881,0.658689851089755,0.737050646778235,"Gorbea_2022_4_4",9,8,6
"785",785,"Gorbea",2022,"4",5,"Polygala vulgaris",0.285714285714286,0.19047619047619,0.140281300147803,0.705263403547015,"Gorbea_2022_4_5",2,7,4
"786",786,"Gorbea",2022,"4",5,"Potentilla erecta",0.428571428571429,0.285714285714286,0.47870397138568,0.480203407810575,"Gorbea_2022_4_5",7,7,4
"787",787,"Gorbea",2022,"4",5,"Ranunculus sp.",0.285714285714286,0.228571428571429,0.386852807234541,-0.200516836309707,"Gorbea_2022_4_5",3,7,4
"788",788,"Gorbea",2022,"4",5,"Veronica officinalis",0.428571428571429,0.114285714285714,0.806573596382729,-0.319146125436981,"Gorbea_2022_4_5",3,7,4
"789",789,"Gorbea",2022,"4",6,"Bellis perennis",0.111111111111111,0.3125,0.279149608586854,0.771283223328351,"Gorbea_2022_4_6",3,9,7
"790",790,"Gorbea",2022,"4",6,"Erica cinerea",0.222222222222222,0,0.822816179864442,-0.235801903183007,"Gorbea_2022_4_6",2,9,7
"791",791,"Gorbea",2022,"4",6,"Erica tetralix",0.111111111111111,0,0.698970004336019,-0.25010145142644,"Gorbea_2022_4_6",1,9,7
"792",792,"Gorbea",2022,"4",6,"Galium mollugo",0.222222222222222,0.227272727272727,0.036386914251926,1.20425149471701,"Gorbea_2022_4_6",3,9,7
"793",793,"Gorbea",2022,"4",6,"Potentilla erecta",0.333333333333333,0.333333333333333,0.288447339676059,1.06605904171293,"Gorbea_2022_4_6",5,9,7
"794",794,"Gorbea",2022,"4",6,"Taraxacum sp.",0.666666666666667,0.223214285714286,0.450430428305271,1.43459050624429,"Gorbea_2022_4_6",10,9,7
"795",795,"Gorbea",2022,"4",6,"Veronica officinalis",0.111111111111111,0.104166666666667,0,0.740104539390566,"Gorbea_2022_4_6",1,9,7
"796",796,"Gorbea",2022,"4",7,"Bellis perennis",0.0769230769230769,0.136363636363636,0,-0.911552635799261,"Gorbea_2022_4_7",1,13,7
"797",797,"Gorbea",2022,"4",7,"Erica cinerea",0.615384615384615,0,0.758720409815404,0.322044303926596,"Gorbea_2022_4_7",11,13,7
"798",798,"Gorbea",2022,"4",7,"Erica tetralix",0.153846153846154,0,0.425407125746528,0.579778412015686,"Gorbea_2022_4_7",2,13,7
"799",799,"Gorbea",2022,"4",7,"Galium mollugo",0.0769230769230769,0.272727272727273,0.149185748506944,-0.768783058304654,"Gorbea_2022_4_7",2,13,7
"800",800,"Gorbea",2022,"4",7,"Polygala vulgaris",0.0769230769230769,0,1,-1.23396000309598,"Gorbea_2022_4_7",1,13,7
"801",801,"Gorbea",2022,"4",7,"Potentilla erecta",0.230769230769231,1.09090909090909,0.612358708538407,-0.542129200404905,"Gorbea_2022_4_7",10,13,7
"802",802,"Gorbea",2022,"4",7,"Taraxacum sp.",0.0769230769230769,0,1,-1.44956603555136,"Gorbea_2022_4_7",1,13,7
"803",803,"Gorbea",2022,"5",3,"Pedicularis sylvatica subsp. sylvatica",0.25,0,1,-1.67541765994543,"Gorbea_2022_5_3",3,8,3
"804",804,"Gorbea",2022,"5",3,"Potentilla erecta",0.125,1.33333333333333,0.731491384062898,-0.202568235450851,"Gorbea_2022_5_3",4,8,3
"805",805,"Gorbea",2022,"5",3,"Scilla verna",0.75,0.666666666666667,0.602660777625167,-0.144907971258966,"Gorbea_2022_5_3",17,8,3
"806",806,"Gorbea",2022,"5",4,"Daboecia cantabrica",0.0666666666666667,0,1,-1.10394938270032,"Gorbea_2022_5_4",1,15,6
"807",807,"Gorbea",2022,"5",4,"Pedicularis sylvatica subsp. sylvatica",0.266666666666667,0,1,-1.08751165264808,"Gorbea_2022_5_4",6,15,6
"808",808,"Gorbea",2022,"5",4,"Potentilla erecta",0.466666666666667,0.233698487219614,0.39704541647082,1.06844554429981,"Gorbea_2022_5_4",16,15,6
"809",809,"Gorbea",2022,"5",4,"Ranunculus sp.",0.0666666666666667,0.167601945379723,0.78570571386068,-0.211495370970049,"Gorbea_2022_5_4",2,15,6
"810",810,"Gorbea",2022,"5",4,"Scilla verna",0.266666666666667,0.161616161616162,0.40269331407894,0.327054851609777,"Gorbea_2022_5_4",6,15,6
